SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500171,"GHCL LTD.",A,STK,551,563.85,551,562.5,560.15,551.7,246,2319,1300331,
500173,"GFL LIMITED",B,STK,59,61.55,59,60.95,61.03,60.62,294,8860,537524,
500174,"GUJARAT LEASE FINANCING LTD.",T,STK,6.31,6.31,5.89,6.3,6.3,6.19,11,162,976,
500178,"HARIG CRANKSHAFTS LTD.",XT,STK,2.74,2.74,2.74,2.74,2.74,2.61,14,58,158,
500179,"HCL INFOSYSTEMS LTD.",T,STK,15.69,15.69,15.25,15.39,15.43,15.5,115,14202,218505,
500180,"HDFC BANK LTD.",A,STK,951.45,957.35,946.5,950.7,950.7,951.45,9722,269192,255992806,
500182,"HERO MOTOCORP LTD.",A,STK,5096.1,5259.9,5094,5242.15,5242.15,5087.3,2806,17130,89231411,
500183,"HFCL LIMITED",A,STK,70.28,71.7,70.15,71.36,71.36,70.27,3838,593418,42195115,
500184,"Himadri Speciality Chemical Lt",A,STK,447.95,456.65,447.95,452.4,452.5,445.55,996,26921,12149852,
500185,"HINDUSTAN CONSTRUCTION CO.LTD.",T,STK,25.32,25.8,25.11,25.58,25.63,25.32,756,187069,4766305,
500186,"HINDUSTAN OIL EXPLORATION CO.L",B,STK,169.05,171.4,166.4,170.9,170.9,166.7,426,26044,4430012,
500187,"AGI GREENPAC LIMITED",A,STK,896.05,906.2,873,875.05,875.05,892.3,506,4252,3758770,
500188,"HINDUSTAN ZINC LTD.",A,STK,424.35,443,424.35,435.8,435.8,419.2,5088,297254,129664719,
500189,"NDL Ventures Limited",T,STK,90,91.84,87.32,88.13,89.74,91.9,16,1875,167106,
500191,"HMT LTD.",Z,STK,57,57.82,55.51,56.03,56.03,56.82,22,630,36093,
500192,"PRAG BOSIMI SYNTHETICS LTD.",X,STK,2.19,2.23,1.81,1.96,1.96,2.16,118,70135,136294,
500193,"HLV LIMITED",B,STK,12,12,11.63,11.72,11.7,11.69,279,47858,560199,
500199,"I G PETROCHEMICALS LTD.",B,STK,430.05,444.6,428.3,442.65,443.25,429.5,156,1714,745877,
500201,"INDIA GLYCOLS LTD.",A,STK,811.85,820.55,807.65,812.7,813.6,812.1,475,7905,6446872,
500202,"INDIA LEASE DEVELOPMENT LTD.",XT,STK,9.8,9.8,9.7,9.7,9.7,9.89,10,288,2794,
500206,"MARGO FINANCE LIMITED",X,STK,76.45,79.9,76.45,77.19,76.62,78.01,56,1198,92558,
500207,"INDO RAMA SYNTHETICS (INDIA) L",T,STK,51.45,51.45,50,50.79,50.8,50.89,117,20225,1016940,
500209,"INFOSYS LTD.",A,STK,1472.2,1502.5,1472.2,1499.45,1499.45,1469.45,4300,98064,146863692,
500210,"INGERSOLL-RAND (INDIA) LTD.",A,STK,3796.1,3800,3774.35,3795.7,3785.85,3793.15,50,108,409050,
500213,"INTERNATIONAL TRAVEL HOUSE LTD",X,STK,479.45,495,461.1,472.5,472.5,477.1,180,4574,2202361,
500214,"ION EXCHANGE (INDIA) LTD.",A,STK,417.05,429.6,417.05,423.2,423.6,417.35,407,9699,4099109,
500215,"SUNDROP BRANDS LIMITED",B,STK,812,829.95,804.15,813.4,813.5,801.15,262,3864,3140745,
500219,"JAIN IRRIGATION SYSTEMS LTD.",A,STK,50.26,51.95,49.19,51.77,51.9,49.53,2353,386701,19598361,
500220,"JASCH INDUSTRIES LTD.",X,STK,180.2,183,179,180,180,180.2,20,635,115053,
500227,"JINDAL POLY FILMS LTD.",B,STK,597.8,647,592.05,611.4,618,601.55,11546,318118,200702226,
500228,"JSW STEEL LTD.",A,STK,1024.15,1038.35,1024.15,1034.45,1032.5,1026.85,1577,22171,22921436,
500233,"KAJARIA CERAMICS LTD.",A,STK,1205,1236.65,1205,1225.15,1227.35,1207.15,669,5596,6841652,
500234,"KAKATIYA CEMENT SUGAR & INDUST",B,STK,150,150.8,146.5,150,150,150,65,966,143534,
500235,"KALYANI STEELS LTD.",B,STK,823,836.4,823,831,834,831.05,237,1893,1574814,
500238,"WHIRLPOOL OF INDIA LTD.",A,STK,1285.05,1320.6,1285.05,1314.4,1315.6,1300.25,376,2521,3295188,
500239,"KG DENIM LTD.",X,STK,21.92,21.92,19.64,19.99,20.99,19.95,84,7003,143505,
500240,"KINETIC ENGINEERING LTD.",XT,STK,294.6,294.6,294.6,294.6,294.6,300.6,55,3680,1084128,
500241,"KIRLOSKAR BROTHERS LTD.",A,STK,1944.45,2006,1932.15,1976,1970,1942.25,1010,4575,9013305,
500243,"KIRLOSKAR INDUSTRIES LTD",B,STK,3510.05,3791.05,3510.05,3750.55,3768.5,3697.35,127,260,968466,
500245,"KIRLOSKAR FERROUS INDUSTRIES L",A,STK,545.2,554.9,545.2,546.9,546.9,549.55,455,9676,5321899,
500246,"ENVAIR ELECTRODYNE LTD.",X,STK,76.43,76.5,76.43,76.47,76.5,70,3,3,229,
500247,"KOTAK MAHINDRA BANK LTD.",A,STK,1957.05,1972,1955.65,1967.65,1967.65,1960.35,3527,80659,158202467,
500249,"KSB LIMITED",A,STK,825.4,831.95,817.4,820,817.4,825.4,466,4170,3441296,
500250,"L.G.BALAKRISHNAN & BROS.LTD.",B,STK,1277,1290,1247.1,1278,1278,1270.85,264,1621,2049787,
500251,"TRENT LTD.",A,STK,5336,5460,5305.05,5449,5449,5305,5130,38592,208409307,
500252,"LMW Limited",A,STK,14140.55,14217.45,14025,14175.65,14190,14092.9,72,137,1936190,
500253,"LIC HOUSING FINANCE LTD.",A,STK,555.95,564.2,554.7,563.2,563.2,554.7,669,22407,12514896,
500257,"LUPIN LTD.",A,STK,1883.1,1928.15,1883.1,1898.55,1898.55,1893.1,934,8539,16309660,
500259,"LYKA LABS LTD.",B,STK,100.87,100.87,99.82,100.68,100,99.05,34,570,57133,
500260,"THE RAMCO CEMENTS LIMITED",A,STK,1041,1065.7,1041,1058.4,1065,1046.4,355,3286,3474779,
500262,"HYBRID FINANCIAL SERVICES LIMI",T,STK,14.69,15.37,14.5,14.9,14.9,14.69,13,2320,34078,
500264,"MAFATLAL INDUSTRIES LTD.",B,STK,144.8,146.4,140.2,144.8,145,142.05,514,45229,6509738,
500265,"MAHARASHTRA SEAMLESS LTD.",A,STK,642.1,652.7,640,647.85,648.85,641.25,293,3411,2204376,
500266,"MAHARASHTRA SCOOTERS LTD.",A,STK,15733.15,16195.85,15733.15,16133.3,16133.3,15798.3,288,585,9362053,
500267,"MAJESTIC AUTO LTD.",X,STK,346.2,346.2,335,335.95,335,346.2,25,512,172265,
500268,"MANALI PETROCHEMICAL LTD.",B,STK,66.2,69.77,66.2,67.97,67.66,64.21,1786,125511,8602168,
500270,"BARODA RAYON CORPORATION LTD.",X,STK,144.1,149.8,144.1,148.8,148.75,148.2,56,1542,227975,
500271,"Max Financial Services Limited",A,STK,1592.15,1633.5,1592.15,1628.85,1628.3,1601.9,864,10419,16838105,
500277,"MID INDIA INDUSTRIES LTD.",X,STK,8.94,8.94,7.82,7.82,7.82,7.56,20,1720,14292,
500279,"MIRC ELECTRONICS LTD.",T,STK,27.5,28.5,26.55,28.28,28.28,27.79,357,144850,3977230,
500280,"CENTURY ENKA LTD.",B,STK,500.4,503.25,491,503.05,503.05,500.4,39,233,116223,
500282,"MODERN THREADS (INDIA) LTD.",B,STK,55,57.97,53.5,57.97,57.97,55.21,18,949,51567,
500284,"LORDS CHLORO ALKALI LTD.",T,STK,173.65,178,167.05,172.05,172.05,173.65,60,3379,578916,
500285,"SPICEJET LTD.",A,STK,36.89,36.93,35.71,35.79,35.79,36.89,9028,3574366,129304938,
500288,"MOREPEN LABORATORIES LTD.",A,STK,46.67,48.34,46.67,48.17,48.17,46.67,2433,812548,38761151,
500290,"MRF LTD.",A,STK,141699.9,145499,141000,144850.35,144665,141108.65,503,574,82138320,
500292,"HEIDELBERGCEMENT INDIA LTD.",B,STK,205.05,209.15,205.05,208.1,207.6,205.6,275,9719,2023602,
500294,"NCC LIMITED",A,STK,208.05,212.8,207.35,211.1,211.1,204.6,4237,293557,61643272,
500295,"VEDANTA LIMITED",A,STK,422.25,435,422.25,431.05,431.05,420.35,5381,327160,141062914,
500296,"NAHAR SPINNING MILLS LTD.",B,STK,214.5,219.9,214.5,217.15,217.95,212.95,55,386,84102,
500298,"Naperol Investments Limited",X,STK,947.8,957,921,942,956,944,90,955,900231,
500300,"GRASIM INDUSTRIES LTD.",A,STK,2812.8,2815,2775,2802.2,2815,2772.4,1022,5274,14749230,
500302,"PIRAMAL ENTERPRISES LTD.",A,STK,1124.7,1126.95,1082.25,1086.05,1089,1118,1059,16902,18559600,
500304,"NIIT LTD.",A,STK,107,112.8,107,112.25,112.05,107.4,995,75462,8382732,
500306,"Jaykay Enterprises Limited",B,STK,148.4,151.75,147,149,149,147.2,620,57402,8601693,
500307,"NIRLON LTD.",B,STK,564,564,542,543.65,545,555.95,446,7460,4094443,
500312,"OIL AND NATURAL GAS CORPORATIO",A,STK,233.7,239.2,233.15,238.7,238.7,233.8,6837,438541,103666468,
500313,"OIL COUNTRY TUBULAR LTD.",B,STK,81.44,82.9,80.3,82,82.27,80.64,31,2342,191199,
500314,"ORIENTAL HOTELS LTD.",B,STK,136.75,138.9,135.95,138.65,138.65,136.7,292,15945,2193899,
500317,"OSWAL AGRO MILLS LTD.",B,STK,78.95,79.64,77.74,78.15,78.28,78.17,263,11118,873649,
500319,"INDIAN SUCROSE LTD.",X,STK,93,96,92.97,94.88,95.9,92.97,89,3684,348470,
500322,"PANYAM CEMENTS & MINERAL INDUS",XT,STK,145.6,150,139.1,140,140,145.4,18,361,51866,
500325,"RELIANCE INDUSTRIES LTD.",A,STK,1357.85,1363.2,1341.7,1353.85,1353.85,1357.05,14680,314139,425332741,
500327,"Pil Italica Lifestyle Limited",T,STK,13.72,13.73,13.35,13.73,13.73,13.35,14,2125,28595,
500330,"RAYMOND LTD.",A,STK,598.05,611.7,598.05,603.9,605,598.95,1356,41667,25205305,
500331,"PIDILITE INDUSTRIES LTD.",A,STK,3052.2,3136.35,3052.2,3124.7,3120,3051.45,3056,14780,46075859,
500333,"PIX TRANSMISSIONS LTD.",B,STK,1377,1401.85,1376,1394.65,1400,1383.05,429,3152,4372712,
500335,"BIRLA CORPORATION LTD.",A,STK,1243.35,1281,1243.35,1274.5,1279.5,1251.75,589,5773,7318478,
500336,"SURYA ROSHNI LTD.",A,STK,281.2,287.05,281.2,284.7,285.45,283.7,402,12309,3505379,
500337,"PRIME SECURITIES LTD.",B,STK,260.9,278.5,260.9,269.75,272,262,141,2601,705894,
500338,"PRISM JOHNSON LIMITED.",A,STK,146.35,149.95,145.9,147.65,148,145.75,260,5988,883934,
500339,"RAIN INDUSTRIES LIMITED",A,STK,136,137.45,135.45,136.3,136.3,135.6,562,45166,6155584,
500342,"PRUDENTIAL SUGAR CORPORATION L",B,STK,37.17,40.48,37.17,38.93,38,36.9,135,4589,181967,
500343,"AMJ LAND HOLDINGS LIMITED",B,STK,61.95,61.95,56.5,57.88,56.83,57.16,535,17887,1024763,
500346,"PUNJAB COMMUNICATIONS LTD.",T,STK,50.44,50.44,48.55,50.19,50.19,50.95,28,696,34679,
500350,"RSWM LTD.",B,STK,146,159.8,146,159.35,158.95,147.85,1035,25771,4058703,
500354,"RAJSHREE SUGARS & CHEMICALS LT",B,STK,37.3,38.49,37.21,37.8,37.8,37.27,71,3035,114542,
500355,"RALLIS INDIA LTD.",A,STK,347.55,356.15,344.7,353.4,352.45,347,968,22493,7924265,
500356,"SHREE RAMA NEWSPRINT LTD.",T,STK,31.37,32.2,30.11,30.73,30.73,31.69,50,3313,101630,
500357,"RAMA PAPER MILLS LTD.",Z,STK,12.12,12.12,11.45,11.45,11.45,12,3,121,1399,
500358,"RAMA PETROCHEMICALS LTD.",XT,STK,12.05,12.05,12.05,12.05,12.05,12.05,3,251,3024,
500360,"RAPICUT CARBIDES LTD.",XT,STK,86.03,86.03,83.12,85.43,85.5,81.94,52,5877,504556,
500365,"WELSPUN SPECIALTY SOLUTIONS LI",B,STK,31.17,31.17,30.5,30.95,31,30.62,404,182181,5639718,
500366,"ROLTA INDIA LTD.",Z,STK,1.93,2,1.91,1.95,1.97,1.96,63,31446,61186,
500367,"RUBFILA INTERNATIONAL LTD.",B,STK,77,84.95,77,81.95,82.02,78.02,1455,49671,4080152,
500368,"Patanjali Foods Limited",A,STK,1795.85,1804.35,1779.9,1795.75,1795.75,1779.5,1564,15225,27310878,
500370,"SALORA INTERNATIONAL LTD.",X,STK,44.95,47,42.15,44.65,45,44.19,57,3982,176307,
500378,"JINDAL SAW LTD.",A,STK,197.4,200.65,197.4,199.8,199.6,197.25,926,36246,7214173,
500380,"JK LAKSHMI CEMENT LTD.",A,STK,921.2,950.65,921.2,948.1,950.1,921.2,617,6271,5899332,
500387,"SHREE CEMENT LTD.",A,STK,29449.95,29979.9,29379.9,29922.25,29796.8,29247.15,103,139,4132710,
500388,"SHREE KRISHNA PAPER MILLS & IN",X,STK,38.98,38.98,37.25,38.48,38.48,38.77,6,205,7647,
500389,"SILVERLINE TECHNOLOGIES LTD.",XT,STK,12.67,13.99,12.67,13.99,13.97,13.33,2059,1994245,26650407,
500390,"RELIANCE INFRASTRUCTURE LTD.",T,STK,267,272,261.35,265.7,266.75,265.4,1914,131448,34978866,
500400,"TATA POWER CO.LTD.",A,STK,373.75,381.15,373.75,380.45,380.45,374.1,2794,103387,39115292,
500402,"SPML INFRA LIMITED",B,STK,261.6,280.9,261.6,277.7,277.7,260.7,1346,57697,15672124,
500403,"SUNDRAM FASTENERS LTD.",A,STK,1020.85,1028,1015.35,1017.3,1020,1021.45,316,3146,3217533,
500404,"SUNFLAG IRON & STEEL CO.LTD.",B,STK,263,274,263,272.9,273.5,265.6,563,17584,4767806,
500405,"SUPREME PETROCHEM LTD.",A,STK,756.1,780.55,756.1,777.8,779.4,763.7,105,2747,2122038,
500407,"SWARAJ ENGINES LTD.",B,STK,4125,4125,3984.45,4102.15,4110.95,4022.95,535,3170,12840434,
500408,"TATA ELXSI LTD.",A,STK,5250.15,5384.95,5250.15,5357.15,5350,5232.5,1988,8043,42943347,
500410,"ACC LTD.",A,STK,1804.25,1821,1804.25,1819,1817.55,1801.25,434,5704,10354496,
500411,"THERMAX LTD.",A,STK,3215.85,3230,3171,3203.5,3211,3206.7,1183,4373,14005756,
500412,"THIRUMALAI CHEMICALS LTD.",A,STK,293.45,296.2,291.35,294.3,293.5,291.3,591,16785,4927709,
500413,"THOMAS COOK (INDIA) LTD.",A,STK,178,181.5,176.6,177.4,177,177.55,783,33551,6013162,
500414,"TIMEX GROUP INDIA LTD.",B,STK,323,329.9,305.15,320,320,317.35,7224,697931,223368466,
500418,"TOKYO PLAST INTERNATIONAL LTD.",B,STK,124.8,128.1,124.25,124.9,124.9,125.2,120,4252,537036,
500420,"TORRENT PHARMACEUTICALS LTD.",A,STK,3555.85,3601.9,3555.85,3581.55,3573.45,3558.85,342,1532,5489884,
500421,"TPI INDIA LTD.",X,STK,18.85,18.85,16.01,17.99,18,17.33,146,69838,1229298,
500422,"TRANSCHEM LTD.",X,STK,50.4,53.39,49.3,51.61,51.01,50.05,41,2280,117210,
500425,"AMBUJA CEMENTS LTD.",A,STK,565,569.55,563.55,566.25,566.95,562.6,1157,35214,19938563,
500426,"UTL INDUSTRIES LIMITED",X,STK,1.75,1.75,1.41,1.41,1.41,1.7,129,273250,448875,
500429,"UNIPHOS ENTERPRISES LTD.",B,STK,151,157,151,155.5,155.5,151.95,182,6256,977786,
500439,"VARDHMAN HOLDINGS LTD.",B,STK,3300,3778.05,3300,3685.55,3674.15,3723.45,55,122,426152,
500440,"HINDALCO INDUSTRIES LTD.",A,STK,707.8,721.05,703,720.05,720.05,703.65,2162,100831,71954802,
500444,"West Coast Paper Mills Limited",B,STK,493.05,517.4,493.05,511.1,507.3,498.5,311,4429,2256290,
500449,"HINDUSTAN ORGANIC CHEMICALS LT",B,STK,34.26,35.9,34.26,35.65,35.88,34.83,266,20034,704854,
500456,"PASUPATI ACRYLON LTD.",B,STK,41.34,41.93,41.34,41.93,41.93,41.15,26,385,16040,
500458,"Kore Foods Limited",XT,STK,27.26,30.11,27.25,30.09,30.11,28.68,107,25467,738530,
500459,"PROCTER & GAMBLE HYGIENE & HEA",A,STK,13219.1,13324.8,13078,13293.9,13324.8,13095.55,245,466,6155157,
500460,"MUKAND LTD.",B,STK,129.05,137.85,128.25,135.2,131.3,127.8,529,29238,3896004,
500463,"BLACK BOX LIMITED",T,STK,454.95,459,446.3,452.3,453.05,451.3,160,3086,1402481,
500464,"UCAL LIMITED",B,STK,136.15,137.15,131.15,131.8,132.5,135.45,44,1064,143453,
500467,"HARRISONS MALAYALAM LTD.",B,STK,213.7,213.7,209.35,209.35,209.35,212.45,33,390,82267,
500469,"FEDERAL BANK LTD.",A,STK,190.25,193.95,190.25,193.55,193.2,191.7,1541,66316,12789748,
500470,"TATA STEEL LTD.",A,STK,154.3,156.35,153.9,156.2,156.2,154.45,7400,430231,66851507,
500472,"SKF INDIA LTD.",A,STK,4586.95,4586.95,4438.05,4532.65,4548.35,4438.05,74,179,801824,
500477,"ASHOK LEYLAND LTD.",A,STK,127.15,128.5,125.85,128,128,126.9,6406,650668,82718131,
500480,"CUMMINS INDIA LTD.",A,STK,3830,3907,3826,3879.9,3880,3825.75,2848,7539,29254714,
500483,"TATA COMMUNICATIONS LTD.",A,STK,1597.95,1597.95,1542,1562.2,1562.2,1548.3,373,2836,4416952,
500488,"ABBOTT INDIA LTD.",A,STK,31500.05,32325,31500.05,32072.3,32325,31497.7,318,573,18237107,
