SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
CARYSIL,EQ,895,898.3,855.2,860.4,860,894.9,138932,121379945.50,25-Aug-2025,10116,INE482D01024
CUDML,SM,147,155,147,154.3,155,146,145000,22179200.00,25-Aug-2025,116,INE0WL201014
CASTROLIND,EQ,206.25,210.25,206,207.41,207.32,206.24,950167,197601132.21,25-Aug-2025,22738,INE172A01027
CCL,EQ,891.3,892.4,868.05,878.2,885,882.55,100646,88125835.80,25-Aug-2025,12384,INE421D01022
CEATLTD,EQ,3218,3269.3,3173,3214.6,3215,3184.5,135224,434743237.90,25-Aug-2025,16743,INE482A01020
CEDAAR,SM,118.5,118.5,115.3,118,118,119,19000,2224500.00,25-Aug-2025,19,INE11J101017
CEIGALL,EQ,253,255,246.25,247.58,247.95,252.41,272343,67594738.54,25-Aug-2025,4405,INE0AG901020
CELEBRITY,EQ,13.6,14.2,12.43,12.78,12.89,13.08,519121,6947548.83,25-Aug-2025,1619,INE185H01016
CELLPOINT,SM,18,18,18,18,18,17.85,1200,21600.00,25-Aug-2025,1,INE0O0001013
CELLECOR,ST,33.35,33.5,33.05,33.35,33.5,33.35,195000,6484200.00,25-Aug-2025,57,INE0OMO01025
CELLO,EQ,545,550.5,533.55,535.45,534,539.6,167294,90258189.90,25-Aug-2025,12119,INE0LMW01024
CENTRALBK,EQ,35.99,36.06,35.53,35.62,35.6,35.82,3214941,114940533.22,25-Aug-2025,13060,INE483A01010
CDSL,EQ,1575,1579.3,1539,1541.9,1541,1574.4,1269755,1975699478.10,25-Aug-2025,54342,INE736A01011
CENTRUM,BE,39.98,40,38.06,38.24,38.7,39.57,222696,8608495.42,25-Aug-2025,500,INE660C01027
CENTUM,EQ,2764.8,2800,2734,2792.3,2800,2741.4,28258,78289489.30,25-Aug-2025,4565,INE320B01020
CENTENKA,EQ,505.2,506.55,495.1,504.2,506,499.95,13607,6840949.00,25-Aug-2025,994,INE485A01015
CENTEXT,EQ,22.3,22.3,20.65,21.6,21.54,22.18,114935,2499687.95,25-Aug-2025,983,INE281A01026
CENTURYPLY,EQ,737.6,742,730,737.35,733,737.6,32197,23704006.80,25-Aug-2025,5545,INE348B01021
CERA,EQ,6574,6574,6436,6467,6461,6528.5,6843,44270570.00,25-Aug-2025,2673,INE739E01017
CEREBRAINT,BZ,7.86,7.86,7.16,7.58,7.69,7.49,88913,680543.44,25-Aug-2025,237,INE345B01019
CESC,EQ,167.6,168.35,163.9,164.24,163.99,166.81,1746429,290599486.61,25-Aug-2025,18803,INE486A01021
CGPOWER,EQ,682,685.5,675,677.2,677,679.85,2087411,1419656241.20,25-Aug-2025,55698,INE067A01029
CHALET,EQ,1026.4,1050.25,1011.3,1032.75,1035,1019.45,589846,608494998.80,25-Aug-2025,37562,INE427F01016
CLSEL,EQ,282.6,285,281,282.8,282.25,281.15,26562,7501738.60,25-Aug-2025,1233,INE419D01026
CMNL,SM,147,151,147,149.15,148.1,147.35,15750,2343825.00,25-Aug-2025,17,INE06PV01010
CHAMBLFERT,EQ,564,569.9,553.35,555.7,554.6,561.55,738877,414703054.15,25-Aug-2025,19797,INE085A01013
CHAMUNDA,ST,47.7,47.8,47.7,47.8,47.8,46.9,39000,1863300.00,25-Aug-2025,13,INE11HG01018
CHANDAN,ST,227,234,227,230.25,230.2,237,15200,3494120.00,25-Aug-2025,19,INE0B2N01016
CHAVDA,SM,129.8,129.8,122.05,122.5,122.05,127.05,19000,2387450.00,25-Aug-2025,19,INE0PT101017
CHEMBONDCH,EQ,233,244.99,198.44,203.01,199.29,217.18,362815,80367607.70,25-Aug-2025,8448,INE0TGX01019
CHEMBOND,BE,194.31,194.31,180.97,183.63,185.9,190.5,18996,3527062.83,25-Aug-2025,524,INE995D01025
CHEMCON,EQ,226.05,227.33,221.78,222.62,221.9,226.88,29059,6481701.56,25-Aug-2025,1130,INE03YM01018
CHEMFAB,EQ,690.05,704.95,686.1,687.45,686.1,693.8,4540,3160647.15,25-Aug-2025,431,INE783X01023
CHEMPLASTS,EQ,439,444.45,430.05,432,430.45,439.2,26434,11522801.50,25-Aug-2025,2053,INE488A01050
CHENNPETRO,EQ,660,666.3,655,660.9,660.9,659.2,324311,214274779.85,25-Aug-2025,11121,INE178A01016
CHETANA,SM,77.25,81.9,77.25,79.9,79.9,76.5,19200,1538400.00,25-Aug-2025,12,INE0U1T01012
CHEVIOT,EQ,1217.5,1227.5,1206.3,1212.5,1213.8,1205.4,2505,3052289.60,25-Aug-2025,592,INE974B01016
CHOICEIN,EQ,807.7,814.55,799,804.35,804,803.25,219260,176674519.10,25-Aug-2025,9481,INE102B01014
CHOLAHLDNG,EQ,1863,1873.7,1825,1838.1,1844,1862.6,183800,337286654.90,25-Aug-2025,16300,INE149A01033
CHOLAFIN,EQ,1524.9,1530,1504.2,1509.4,1510.6,1524.1,701737,1063485297.10,25-Aug-2025,31089,INE121A01024
CIEINDIA,EQ,398.55,403.8,396.7,398.95,399.85,398.55,124129,49617115.60,25-Aug-2025,8835,INE536H01010
CIGNITITEC,EQ,1650,1693.3,1650,1665.3,1666.9,1643.2,63777,106886619.30,25-Aug-2025,6088,INE675C01017
CINELINE,EQ,91.99,92.99,90.2,92.09,92,91.76,20153,1852393.52,25-Aug-2025,327,INE704H01022
CINEVISTA,BE,16.87,17.99,16.87,17.17,17.2,17.5,14681,255593.29,25-Aug-2025,51,INE039B01026
CIPLA,EQ,1594,1607.8,1592,1601.2,1604,1592.8,1298471,2078396877.30,25-Aug-2025,59065,INE059A01026
CUB,EQ,211.8,212.35,203.8,204.64,204.47,211.66,3157878,651529676.03,25-Aug-2025,51410,INE491A01021
CLEDUCATE,EQ,116.26,120,113.2,116.99,116.96,116.26,109431,12795003.63,25-Aug-2025,2390,INE201M01029
CLEAN,EQ,1160.5,1178,1140.2,1169.1,1167.5,1153.8,1405543,1636749239.80,25-Aug-2025,61798,INE227W01023
CMICABLES,BZ,3.31,3.31,3.24,3.24,3.24,3.19,2443,8052.02,25-Aug-2025,13,INE981B01011
CMSINFO,EQ,440.1,447.3,439.6,445.2,446.1,440.05,323321,143517468.85,25-Aug-2025,13805,INE925R01014
COALINDIA,EQ,375,380.75,374.8,380,380.05,374.45,4349832,1649276984.50,25-Aug-2025,56362,INE522F01014
COASTCORP,EQ,33.8,34.08,32.86,33.07,33.25,33.38,45020,1495686.46,25-Aug-2025,636,INE377E01024
COCHINSHIP,EQ,1718,1732,1675.7,1683.5,1687,1705.5,543870,924566459.70,25-Aug-2025,40214,INE704P01025
COFFEEDAY,EQ,44.33,44.69,42.22,42.99,43.15,44.33,2777726,120588472.00,25-Aug-2025,10088,INE335K01011
COFORGE,EQ,1757,1797.5,1757,1764,1764,1747.7,2137912,3801908712.30,25-Aug-2025,83962,INE591G01025
COHANCE,EQ,910.05,935.95,880.7,898.25,895,884.7,765277,695269454.30,25-Aug-2025,43232,INE03QK01018
COLPAL,EQ,2295.1,2310.5,2270,2282.8,2287,2299.3,511478,1169309320.60,25-Aug-2025,37980,INE259A01022
COMSYN,EQ,137.75,141.44,136.33,138.1,138,137.75,76233,10527716.12,25-Aug-2025,1031,INE073V01015
COMMITTED,ST,255,260,251.3,253.2,260,264.5,6400,1619040.00,25-Aug-2025,8,INE597Z01014
COMPUSOFT,EQ,19.78,20.43,19.7,19.79,19.9,20.1,35366,701520.32,25-Aug-2025,347,INE453B01029
CAMS,EQ,3908.9,3923.9,3832,3839.6,3833,3905,244820,948561083.00,25-Aug-2025,19313,INE596I01012
CONCORDBIO,EQ,1767.6,1767.6,1708.1,1718.6,1735,1767.6,81604,141347630.60,25-Aug-2025,13469,INE338H01029
CEWATER,EQ,552,571,552,569.15,568.5,550.5,92615,52330668.40,25-Aug-2025,4013,INE037Z01029
CONFIPET,EQ,50,50.13,48.81,49.09,49.24,49.58,229189,11310990.86,25-Aug-2025,2993,INE552D01024
CONNPLEX,ST,185.5,195,185.5,194.8,194.75,187.8,263200,50230360.00,25-Aug-2025,191,INE0EAS01014
CCCL,EQ,18.51,20.94,16.36,19.86,19.85,17.88,7207913,140209703.11,25-Aug-2025,21678,INE429I01024
CONSOFINVT,EQ,191.28,194.95,185,186.5,185,191.28,7022,1336509.32,25-Aug-2025,311,INE025A01027
CONCOR,EQ,547.95,550.55,543,544.4,544,547.9,588259,321885159.65,25-Aug-2025,15900,INE111A01025
CONTROLPR,EQ,776,784,775.2,782.55,783,775.2,11471,8966710.65,25-Aug-2025,866,INE663B01015
COOLCAPS,SM,80.3,80.45,75,76.95,75,81.85,112500,8764875.00,25-Aug-2025,39,INE0HS001028
CORALFINAC,EQ,44.44,44.44,43.02,43.15,43.02,43.92,15188,659866.88,25-Aug-2025,321,INE558D01021
CORDSCABLE,EQ,181.64,185.99,181.01,184.28,184.9,181.64,9729,1784226.49,25-Aug-2025,564,INE792I01017
COROMANDEL,EQ,2425,2442.9,2382.1,2389.9,2386,2422.9,131834,317364675.90,25-Aug-2025,21384,INE169A01031
COSMOFIRST,EQ,1010.1,1028.3,1010,1025.2,1025,1020.3,27455,28094309.40,25-Aug-2025,2985,INE757A01017
CCHHL,EQ,17.3,19.99,17.3,18.77,18.94,17.64,456578,8739560.90,25-Aug-2025,1927,INE652F01027
COUNCODOS,EQ,6.66,6.98,6.31,6.65,6.56,6.66,42162,278583.87,25-Aug-2025,176,INE695B01025
CPCAP,EQ,143.25,149.88,141.61,145.75,144.99,141.83,16946,2465466.68,25-Aug-2025,959,INE521J01018
CPSEETF,EQ,87.33,91.71,87.33,89.64,89.75,89.57,708838,63581446.88,25-Aug-2025,7368,INF457M01133
CRAFTSMAN,EQ,6825,6900,6803.5,6839,6830,6823,10168,69798155.00,25-Aug-2025,3979,INE00LO01017
CRAYONS,SM,47,48.3,45,45.65,45.7,46.8,40000,1818250.00,25-Aug-2025,31,INE0OFK01019
CREATIVEYE,BE,7.12,7.58,7.12,7.46,7.5,7.23,9490,71473.76,25-Aug-2025,54,INE230B01021
CGRAPHICS,SM,219,223.95,216.5,221.75,221.2,214.45,55200,12162240.00,25-Aug-2025,41,INE0R7401011
CREATIVE,EQ,635.9,640,631.95,635.45,635.3,635.9,7423,4716900.25,25-Aug-2025,282,INE985W01018
CREDITACC,EQ,1392.9,1403,1380.2,1387.8,1387.8,1398.6,149972,209061994.70,25-Aug-2025,16845,INE741K01010
MUFTI,EQ,122.97,127.8,120.71,126.14,126.5,121.14,516593,64948992.25,25-Aug-2025,6822,INE220Q01020
CREST,EQ,379.45,379.45,371,373.3,371,374.85,1581,592215.60,25-Aug-2025,146,INE559D01011
CRISIL,EQ,5363.5,5380,5156.5,5199.5,5199,5313,75691,398405561.50,25-Aug-2025,9499,INE007A01025
CRIZAC,EQ,355,360.5,351,353.4,352.05,351.6,3032952,1079766524.30,25-Aug-2025,31318,INE0S4R01014
CROMPTON,EQ,318.2,323.95,316.6,322.9,323.3,316.7,2048986,658028973.20,25-Aug-2025,26604,INE299U01018
CLSL,SM,60,60,57.35,57.35,57.35,60,8000,469400.00,25-Aug-2025,3,INE00NH01017
CROWN,EQ,158.5,163.8,156.2,157.77,158,157.25,22165,3546914.90,25-Aug-2025,585,INE491V01019
CSBBANK,EQ,402,405,381,385.9,385.5,403,801243,310790229.20,25-Aug-2025,29327,INE679A01013
CSLFINANCE,EQ,306,314.85,302.1,304.6,302.1,309,4449,1366587.45,25-Aug-2025,258,INE718F01018
CUBEXTUB,BE,83.5,83.5,79.4,79.75,81.56,81.85,5263,428579.28,25-Aug-2025,101,INE144D01012
CUMMINSIND,EQ,3930.8,3930.8,3870.2,3880.5,3871.3,3916,307872,1198423972.10,25-Aug-2025,40504,INE298A01020
CUPID,EQ,172.9,172.99,170.13,171.85,171.1,171.94,1269185,218631657.16,25-Aug-2025,10516,INE509F01029
CURAA,BE,335.11,337,335.11,337,337,333.79,3718,1250635.63,25-Aug-2025,91,INE117B01020
CYBERMEDIA,EQ,15.85,16.5,15.8,16.32,16.35,15.85,12794,209410.66,25-Aug-2025,176,INE278G01037
CMRSL,SM,82.25,82.5,82.25,82.5,82.5,86.5,2400,197600.00,25-Aug-2025,3,INE075Z01011
CYBERTECH,EQ,163.49,163.64,158.21,159.18,158.21,162.93,43191,6916861.36,25-Aug-2025,1377,INE214A01019
CYIENTDLM,EQ,453.85,453.85,438.5,440.8,443.5,445.45,58749,26184680.55,25-Aug-2025,5171,INE055S01018
CYIENT,EQ,1230.1,1282.5,1227.7,1244,1249.8,1230.1,905587,1145840286.90,25-Aug-2025,68238,INE136B01020
DPWIRES,EQ,247,247,228.3,230.09,230,249.51,90152,21408711.65,25-Aug-2025,5022,INE864X01013
DLINKINDIA,EQ,486.9,487.95,470.1,471.65,471.2,484.6,79396,37876407.45,25-Aug-2025,4530,INE250K01012
DPABHUSHAN,EQ,1588.9,1613,1580,1593.7,1582.4,1597.5,40176,64181419.40,25-Aug-2025,2740,INE266Y01019
DBCORP,EQ,266,269,265.05,266.15,265.75,265.2,58934,15719350.20,25-Aug-2025,1886,INE950I01011
DABUR,EQ,515.9,520.45,513.45,518.6,517.1,515.95,1204983,624453126.80,25-Aug-2025,29856,INE016A01026
DALBHARAT,EQ,2360.9,2390,2341.2,2347.5,2347.6,2326.4,344298,810089011.30,25-Aug-2025,22071,INE00R701025
DALMIASUG,EQ,379.7,384.1,370,373.4,373,381.45,73569,27790432.90,25-Aug-2025,4881,INE495A01022
DAMCAPITAL,EQ,225.25,226.49,218.45,219.39,219.69,224.08,196796,43664547.00,25-Aug-2025,5554,INE284H01025
DAMODARIND,EQ,36.96,38.79,35.51,36.74,36.15,35.91,18866,700023.23,25-Aug-2025,188,INE497D01022
DANGEE,BE,4.26,4.3,4.12,4.24,4.24,4.21,56637,237904.57,25-Aug-2025,154,INE688Y01022
DANISH,SM,935,947.5,922,936.1,933,920.9,22800,21244672.50,25-Aug-2025,135,INE0YU901016
DCCL,SM,52,52,44,45.65,44,50.75,96000,4476700.00,25-Aug-2025,46,INE04Q901010
DATAPATTNS,EQ,2639,2650,2548.7,2557.4,2555.5,2590.6,156906,405046557.60,25-Aug-2025,18188,INE0IX101010
DATAMATICS,EQ,981,1015.75,964,1003.75,1000.55,980.2,339102,336392195.40,25-Aug-2025,18285,INE365B01017
DAVAN-RE1,BE,0.16,0.16,0.16,0.16,0.16,0.14,6793994,1087039.04,25-Aug-2025,1783,INE179G20029
DAVANGERE,EQ,3.42,3.45,3.28,3.36,3.37,3.33,2814378,9440494.14,25-Aug-2025,4101,INE179G01029
DBSTOCKBRO,EQ,26.5,26.5,25.23,25.66,25.35,25.5,5081,130634.80,25-Aug-2025,136,INE921B01025
DCI,EQ,235.34,243,232.25,241.22,242.99,234.17,15556,3698298.72,25-Aug-2025,1341,INE0A1101019
DCBBANK,EQ,122.32,122.95,121.21,122.23,122.4,122.17,1205289,147197473.20,25-Aug-2025,13614,INE503A01015
DCG,SM,70,71.3,70,71.3,71.3,72.7,6000,424320.00,25-Aug-2025,5,INE0S8401018
DCMFINSERV,BE,5.88,6.03,5.88,5.88,5.88,5.76,10780,63985.01,25-Aug-2025,52,INE891B01012
DCM,EQ,101.8,101.8,98.99,100.06,100.53,100.28,11098,1112021.86,25-Aug-2025,332,INE498A01018
DCMNVL,EQ,169.09,172.71,161.1,166.08,166,170.85,43240,7162693.11,25-Aug-2025,1741,INE08KP01019
DCMSRIND,EQ,162.95,162.95,160.1,160.53,160.16,161.34,74528,12011180.49,25-Aug-2025,1363,INE843D01027
DCMSHRIRAM,EQ,1265,1272,1240,1241.5,1240.9,1265.2,43610,54410001.80,25-Aug-2025,5914,INE499A01024
DCW,EQ,79.6,79.6,76.01,76.22,76.9,79.6,797769,61633904.93,25-Aug-2025,5650,INE500A01029
DCXINDIA,EQ,269.5,269.5,262.95,266.25,266.1,267.05,722855,191838786.40,25-Aug-2025,14920,INE0KL801015
DDEVPLSTIK,EQ,328.5,329.5,315.55,317.75,319.7,325.05,144662,46487264.05,25-Aug-2025,6608,INE0HR601026
DENEERS,SM,305,313.5,300.05,307.3,312.95,305,18000,5510730.00,25-Aug-2025,28,INE0JWV01011
DENORA,EQ,882.8,882.8,850.25,853.75,853.95,881,3716,3217155.10,25-Aug-2025,475,INE244A01016
DIL,EQ,1.91,1.93,1.9,1.92,1.93,1.91,245153,469715.99,25-Aug-2025,412,INE411Y01011
DECCANCE,EQ,1061.1,1099.7,1047.2,1077.5,1081.9,1052.7,107538,115966122.20,25-Aug-2025,4802,INE583C01021
DECCANTRAN,SM,38,39.75,37.65,39,39,37.9,22800,883020.00,25-Aug-2025,18,INE0S7C01019
DEEDEV,EQ,272.85,279,268,276.3,278.8,272.8,108967,29697608.75,25-Aug-2025,3113,INE841L01016
DEEM,SM,59.8,60,59.8,60,60,60.05,2000,119800.00,25-Aug-2025,2,INE586O01011
DEEPINDS,EQ,551.15,554.4,541.15,545.25,542.1,551.15,126442,69124212.65,25-Aug-2025,6796,INE0FHS01024
DBEIL,EQ,131.95,134.9,131.95,132.66,132.18,131.93,37148,4954710.62,25-Aug-2025,932,INE0OPA01019
DEEPAKFERT,EQ,1532,1554.1,1495.1,1501.5,1500.2,1529.1,188031,286755471.10,25-Aug-2025,16175,INE501A01019
DEEPAKNTR,EQ,1805,1841,1804,1830.2,1831,1805.2,72758,132885742.40,25-Aug-2025,7563,INE288B01029
DELAPLEX,SM,131,132.95,129.25,131,131,131.2,3000,393120.00,25-Aug-2025,5,INE0SK801018
DELHIVERY,EQ,473.6,480.7,470.6,476.85,477.95,473.6,2179640,1039214002.70,25-Aug-2025,36242,INE148O01028
DELPHIFX,BE,201.55,201.55,191.42,194,197,201.5,1387,273056.09,25-Aug-2025,48,INE726L01019
DELTIC,SM,69,70.9,69,70.25,70.25,67.2,20000,1401450.00,25-Aug-2025,15,INE0XRN01019
DELTACORP,EQ,88,88.24,84.98,85.27,85.35,88,4156995,358046390.25,25-Aug-2025,22891,INE124G01033
DELTAMAGNT,BE,88,88,82.03,82.13,83.01,84.99,2842,240263.14,25-Aug-2025,72,INE393A01011
DEN,EQ,36.59,37.1,36,36.39,36.6,36.42,253495,9243080.38,25-Aug-2025,1753,INE947J01015
DENTA,EQ,422,423.2,394.5,397.3,397.3,423.4,756310,307696156.70,25-Aug-2025,14193,INE0R4L01018
DESTINY,ST,122,130,122,130,130,127.9,7500,954000.00,25-Aug-2025,5,INE0IGO01011
DEVIT,EQ,44.85,45.99,43.06,43.17,43.19,44.75,90032,3933046.85,25-Aug-2025,1939,INE060X01034
DEVYANI,EQ,170.55,171.85,168.9,169.27,169.4,171.27,783105,133359166.68,25-Aug-2025,12229,INE872J01023
DBOL,EQ,88.3,88.97,85.08,85.47,86,88.29,59937,5190239.04,25-Aug-2025,1018,INE0I3401014
DHAMPURSUG,EQ,130,130.79,128.5,128.98,128.51,130.3,107349,13899368.79,25-Aug-2025,2027,INE041A01016
DHANI,EQ,65.25,67.39,62.81,66.5,66.49,65.23,5925937,390987510.99,25-Aug-2025,33575,INE274G01010
DHANBANK,EQ,26.93,27.2,26.85,26.91,26.96,27.1,190410,5142778.25,25-Aug-2025,1161,INE680A01011
DHANLAXMI,SM,42.5,42.7,42,42.2,42.7,44,24000,1012700.00,25-Aug-2025,12,INE0V9V01010
DHANUKA,EQ,1616.9,1623.3,1589.9,1597.7,1589.9,1604.2,49416,79120519.50,25-Aug-2025,6055,INE435G01025
DHARAN,BE,0.42,0.42,0.42,0.42,0.42,0.43,4633593,1946109.06,25-Aug-2025,1028,INE278R01034
DHARMAJ,BE,386.5,386.5,365,371.8,375,368.1,164084,62523427.55,25-Aug-2025,902,INE00OQ01016
DHRUV,BE,63.03,66.45,63.03,65.58,66.4,64,2198,143298.94,25-Aug-2025,26,INE506Z01015
DHUNINV,EQ,1442,1467,1442,1450.3,1456,1442,645,934876.10,25-Aug-2025,135,INE320L01011
DTIL,EQ,199.63,200,194.05,194.77,194.5,199.63,5953,1171114.66,25-Aug-2025,277,INE341R01014
DVL,EQ,349.05,351.15,344,345.2,344,349.75,9646,3348216.90,25-Aug-2025,737,INE477B01010
DIAMINESQ,EQ,360,375,360,366.45,365,359,3449,1265184.65,25-Aug-2025,461,INE591D01014
DIACABS,EQ,146.5,148.17,145.5,146.41,146.01,146.49,1207656,176792255.68,25-Aug-2025,4733,INE989C01038
DICIND,EQ,590.7,604.45,586.25,591.4,599.9,591.9,1915,1137166.40,25-Aug-2025,174,INE303A01010
DTL,SM,145,148,145,148,148,145,4800,706800.00,25-Aug-2025,2,INE0JRD01019
DIFFNKG,EQ,346,364.8,346,360.6,363.8,344.5,463858,166150706.35,25-Aug-2025,11864,INE184O01015
DGCONTENT,BE,38.21,41.14,38,38.45,38,39.19,3328,130487.27,25-Aug-2025,36,INE03JI01017
DIGIDRIVE,EQ,33,33.5,32.13,32.73,32.99,32.64,11631,382046.53,25-Aug-2025,502,INE0PSC01024
DIGIKORE,SM,145.5,152.5,145,151.95,152,144.35,6800,1007270.00,25-Aug-2025,28,INE0QJ901011
DIGISPICE,EQ,27.29,28.2,26.1,26.24,26.1,27.2,205410,5492679.04,25-Aug-2025,1473,INE927C01020
DIGITIDE,EQ,208.84,210,204.42,206.44,207.89,206.73,193206,39902089.38,25-Aug-2025,6590,INE0U4701011
DIGJAMLMTD,BE,52.23,56.24,52.23,56.24,56.24,53.57,5490,308437.92,25-Aug-2025,49,INE731U01028
DNAMEDIA,EQ,4.7,4.94,4.67,4.74,4.72,4.7,145638,694610.94,25-Aug-2025,363,INE016M01021
DBL,EQ,467.95,479.05,461.15,475,475.05,469,160474,75397409.90,25-Aug-2025,10687,INE917M01012
DISHTV,EQ,5.21,5.22,5.16,5.18,5.19,5.19,1390742,7211682.57,25-Aug-2025,2012,INE836F01026
DCAL,BE,269.4,281.55,265.25,279.75,280.9,268.15,352449,98413355.20,25-Aug-2025,2810,INE385W01011
DIVGIITTS,EQ,670.4,700,665.2,674.95,676.15,670.4,40310,27794975.55,25-Aug-2025,3633,INE753U01022
DIVISLAB,EQ,6255,6314.5,6204,6248.5,6242,6151.5,439686,2747707506.50,25-Aug-2025,44517,INE361B01024
DIVINEHIRA,SM,87.5,90.1,86,90.1,90.1,88.1,65600,5847360.00,25-Aug-2025,41,INE0NA501011
DPEL,SM,138,138,138,138,138,136.1,1500,207000.00,25-Aug-2025,1,INE0SCO01019
DIVYADHAN,ST,50,50.1,50,50.1,50.1,50,6000,300400.00,25-Aug-2025,2,INE0QYI01019
DIXON,EQ,16950,17287,16851,17018,17044,16893,457362,7832010274.00,25-Aug-2025,81205,INE935N01020
DJML,EQ,103.1,106.91,102.5,103.61,104.99,104.64,7026,731246.34,25-Aug-2025,327,INE0B1K01014
DLF,EQ,764.45,775.85,764,772,771.95,762.55,1718841,1325943500.20,25-Aug-2025,54676,INE271C01023
DMCC,EQ,332.25,338.45,330.25,333.4,332.5,334.75,34587,11538495.60,25-Aug-2025,1623,INE505A01010
DHTL,SM,42,42,42,42,42,46.45,800,33600.00,25-Aug-2025,1,INE0OGG01015
DODLA,EQ,1360,1360,1329.1,1339,1340,1349.9,22887,30660811.30,25-Aug-2025,3989,INE021O01019
DOLATALGO,EQ,82.9,83.27,79.27,80.97,80.4,82,234742,19202229.38,25-Aug-2025,2778,INE966A01022
DOLLAR,EQ,368.4,374.5,367.15,369.55,368.7,368.4,276176,102163072.45,25-Aug-2025,4099,INE325C01035
DOLLEX,SM,40.8,41.9,40.5,41.3,41.9,41.2,32000,1307600.00,25-Aug-2025,8,INE0JHH01011
DOLPHIN,EQ,446,454,438,439.95,438.5,439.95,11835,5316868.65,25-Aug-2025,731,INE920A01037
DOMS,EQ,2482.5,2507.9,2469.5,2493.1,2492.8,2473.9,54786,136406877.20,25-Aug-2025,12822,INE321T01012
DONEAR,EQ,97.3,98,95.99,96.43,97,96.83,12822,1240468.43,25-Aug-2025,409,INE668D01028
DPSCLTD,EQ,12.2,12.4,12.18,12.23,12.21,12.34,75194,919946.28,25-Aug-2025,651,INE360C01024
AGARWALEYE,EQ,455,474.4,455,460.7,464,455.65,278761,129411977.10,25-Aug-2025,16268,INE943P01029
LALPATHLAB,EQ,3361,3402.5,3340,3359.9,3355,3374.9,88085,296681768.40,25-Aug-2025,16733,INE600L01024
DRREDDY,EQ,1277.7,1288.9,1275.3,1283.9,1281.9,1277.6,967056,1241703838.90,25-Aug-2025,42360,INE089A01031
DRCSYSTEMS,BE,17.45,17.88,17.01,17.5,17.35,17.39,48887,850587.88,25-Aug-2025,219,INE03RS01027
DREAMFOLKS,BE,154,154,146.9,148.65,149,154.13,92185,13795578.38,25-Aug-2025,1713,INE0JS101016
DREDGECORP,EQ,619.15,623.2,609.2,613.5,610,616.15,27039,16632896.10,25-Aug-2025,2237,INE506A01018
DRONE,SM,94.8,94.8,92,93.5,93.95,96,31500,2945825.00,25-Aug-2025,46,INE0P7201019
KEEPLEARN,BE,2.79,2.93,2.79,2.88,2.88,2.94,26199,73973.44,25-Aug-2025,95,INE055C01020
LIQUIDETF,EQ,1000,1000.01,999.99,999.99,999.99,1000,76013,76012495.57,25-Aug-2025,181,INF740KA1EU7
BANKETFADD,EQ,56.61,56.61,56.24,56.35,56.36,56.22,1392,78389.76,25-Aug-2025,56,INF740KA1RX3
GOLDETFADD,EQ,98.94,98.94,96.94,98.01,98.02,96.94,259332,25404588.73,25-Aug-2025,271,INF740KA1SW3
ITETFADD,EQ,36.76,37.86,36.76,37.61,37.6,36.77,45300,1704612.50,25-Aug-2025,207,INF740KA1SX1
NIFTY50ADD,EQ,260.01,261.23,259.76,260.5,260.4,259.47,3876,1009606.44,25-Aug-2025,290,INF740KA1CL0
EQUAL50ADD,EQ,330.56,330.56,327.1,328.59,328.86,327.29,2406,789070.66,25-Aug-2025,145,INF740KA1QK2
PSUBANKADD,EQ,70.87,70.93,70.17,70.34,70.34,71.04,18519,1305742.84,25-Aug-2025,179,INF740KA1SY9
PVTBANKADD,EQ,26.81,27.2,26.81,27.03,26.94,26.99,5724,154834.49,25-Aug-2025,131,INF740KA1TA7
MIDQ50ADD,EQ,250.5,251.94,249.35,249.35,250.29,249.68,5751,1438670.17,25-Aug-2025,90,INF740KA1QL0
SENSEXADD,EQ,82.87,83.7,82.87,83.43,83.25,83.28,191,15942.30,25-Aug-2025,31,INF740KA1SZ6
SILVERADD,EQ,111.02,113.18,111.02,112.79,112.8,110.54,252279,28452188.68,25-Aug-2025,525,INF740KA1RE3
HEALTHADD,EQ,148.6,148.94,148.17,148.3,148.91,148.94,6145,911597.51,25-Aug-2025,34,INF740KA1UF4
LIQUIDADD,EQ,1054.87,1094.65,1054.87,1087.65,1087.64,1087.49,882586,959915564.72,25-Aug-2025,660,INF740KA1UM0
NEXT30ADD,EQ,39.58,39.58,38.94,39.07,39.2,38.8,11161,436034.48,25-Aug-2025,46,INF740KA1VE5
TOP10ADD,EQ,95.38,95.95,94.99,95.55,95.95,95,255298,24301942.37,25-Aug-2025,897,INF740KA1UR9
DUCOL,SM,145,146.25,143.7,144.55,144.55,145,4800,696600.00,25-Aug-2025,4,INE0LZO01015
DUCON,EQ,5.66,5.72,5.58,5.66,5.63,5.56,136815,770887.02,25-Aug-2025,513,INE741L01018
DUGLOBAL,SM,45,46,45,45,45,45,17500,797750.00,25-Aug-2025,7,INE0HPK01020
DURLAX,SM,40,40.1,40,40.1,40.1,41.4,6000,240400.00,25-Aug-2025,3,INE0OUW01013
DWARKESH,EQ,40.8,40.99,40,40.18,40.3,40.87,242842,9831791.33,25-Aug-2025,2231,INE366A01041
DSSL,EQ,1004.5,1014.85,996,1004.85,1000,1001.9,23865,23998138.70,25-Aug-2025,2552,INE417B01040
