SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500183,"HFCL LIMITED",A,STK,69.54,70.71,68.58,70.27,70.27,69.72,8095,5714844,400738121,
500184,"Himadri Speciality Chemical Lt",A,STK,450.95,455.95,444.75,445.55,448.75,450.5,972,31405,14141623,
500185,"HINDUSTAN CONSTRUCTION CO.LTD.",T,STK,25.48,25.95,25.2,25.32,25.32,25.48,1356,343396,8770219,
500186,"HINDUSTAN OIL EXPLORATION CO.L",B,STK,161.6,170.6,160.35,166.7,166.5,161.65,792,60980,10148017,
500187,"AGI GREENPAC LIMITED",A,STK,909.25,921.65,886.9,892.3,892.6,911.4,847,8511,7666037,
500188,"HINDUSTAN ZINC LTD.",A,STK,424.45,426.85,418,419.2,419.2,421.7,4380,128503,54240227,
500189,"NDL Ventures Limited",T,STK,91.4,92,90.16,91.9,91.9,89.39,19,1268,115683,
500191,"HMT LTD.",Z,STK,56,56.9,55,56.82,56.82,56,15,2044,113401,
500192,"PRAG BOSIMI SYNTHETICS LTD.",X,STK,2.04,2.27,2,2.16,2.17,2,82,29865,63222,
500193,"HLV LIMITED",B,STK,11.74,11.93,11.54,11.69,11.69,11.61,182,56445,664340,
500199,"I G PETROCHEMICALS LTD.",B,STK,429.7,437.8,422.3,429.5,430,430.85,163,4523,1933424,
500201,"INDIA GLYCOLS LTD.",A,STK,808.85,829.6,805.65,812.1,812.1,815.25,1034,15097,12329352,
500202,"INDIA LEASE DEVELOPMENT LTD.",XT,STK,10.02,10.02,9.89,9.89,9.89,10.07,11,308,3061,
500206,"MARGO FINANCE LIMITED",X,STK,80,85.8,76.02,78.01,78.01,79.47,62,2702,214096,
500207,"INDO RAMA SYNTHETICS (INDIA) L",T,STK,50.39,51.2,49.35,50.89,50.89,50.44,60,4096,206243,
500209,"INFOSYS LTD.",A,STK,1500,1500.9,1467.5,1469.45,1469.45,1500.05,7326,463272,685887524,
500210,"INGERSOLL-RAND (INDIA) LTD.",A,STK,3769.35,3831,3733.95,3793.15,3780,3747.3,111,504,1907697,
500213,"INTERNATIONAL TRAVEL HOUSE LTD",X,STK,497.4,497.4,475,477.1,477.1,486.4,108,1152,553831,
500214,"ION EXCHANGE (INDIA) LTD.",A,STK,422.35,424.8,416.5,417.35,418.5,422.25,513,6585,2772500,
500215,"SUNDROP BRANDS LIMITED",B,STK,808,810.45,800.45,801.15,804,800.4,32,277,222772,
500219,"JAIN IRRIGATION SYSTEMS LTD.",A,STK,49.7,50.94,48.75,49.53,49.74,48.38,5014,627854,31384173,
500220,"JASCH INDUSTRIES LTD.",X,STK,176,186.9,174.05,180.2,182.5,173.05,48,2602,469561,
500227,"JINDAL POLY FILMS LTD.",B,STK,513.2,624.9,513.2,601.55,601.55,520.75,19369,514453,307487640,
500228,"JSW STEEL LTD.",A,STK,1034.1,1037.5,1022,1026.85,1026.85,1035.9,2014,32381,33348741,
500233,"KAJARIA CERAMICS LTD.",A,STK,1202.05,1224.75,1202.05,1207.15,1205.5,1222.75,812,7400,8974612,
500234,"KAKATIYA CEMENT SUGAR & INDUST",B,STK,151.6,152.85,149.4,150,150,151.15,10,515,77890,
500235,"KALYANI STEELS LTD.",B,STK,834.8,834.8,822.75,831.05,831.05,834.8,245,2027,1679025,
500238,"WHIRLPOOL OF INDIA LTD.",A,STK,1294.95,1327.65,1286.5,1300.25,1299.1,1300.55,598,3333,4348870,
500239,"KG DENIM LTD.",X,STK,20.49,22.39,19.65,19.95,20.53,20.42,120,11794,245018,
500240,"KINETIC ENGINEERING LTD.",XT,STK,300.6,300.6,300.6,300.6,300.6,306.7,31,1998,600598,
500241,"KIRLOSKAR BROTHERS LTD.",A,STK,1983.45,1999.25,1935.65,1942.25,1944.4,1981.8,556,2755,5423021,
500243,"KIRLOSKAR INDUSTRIES LTD",B,STK,3780,3801.5,3671,3697.35,3702.95,3764.7,158,373,1394217,
500245,"KIRLOSKAR FERROUS INDUSTRIES L",A,STK,544.65,553,535.3,549.55,549.55,541.35,899,45128,24603570,
500247,"KOTAK MAHINDRA BANK LTD.",A,STK,1946.1,1984.85,1946.1,1960.35,1966.9,1946.1,3331,48730,96007536,
500249,"KSB LIMITED",A,STK,816,833.25,792.75,825.4,825.6,814.7,699,10035,8136189,
500250,"L.G.BALAKRISHNAN & BROS.LTD.",B,STK,1276.95,1285.7,1265.4,1270.85,1271,1274.35,161,1101,1402600,
500251,"TRENT LTD.",A,STK,5245,5410.1,5234.3,5305,5305,5230.25,6426,34773,185420466,
500252,"LMW Limited",A,STK,14441.2,14506.45,14017.45,14092.9,14017.45,14591.2,216,1864,26439286,
500253,"LIC HOUSING FINANCE LTD.",A,STK,545,558.7,545,554.7,554.7,547.35,2906,106979,59098504,
500257,"LUPIN LTD.",A,STK,1902.45,1912.35,1889.3,1893.1,1898.9,1902.45,1439,7172,13631901,
500259,"LYKA LABS LTD.",B,STK,99.55,100.3,99.05,99.05,99.05,99.55,23,151,15007,
500260,"THE RAMCO CEMENTS LIMITED",A,STK,1034.7,1051.9,1026.8,1046.4,1045.4,1034.7,1250,12488,13020973,
500262,"HYBRID FINANCIAL SERVICES LIMI",T,STK,16,16,14.62,14.69,14.69,15.38,21,1192,17469,
500264,"MAFATLAL INDUSTRIES LTD.",B,STK,141.3,146.3,140.55,142.05,142.05,138.8,712,61532,8844256,
500265,"MAHARASHTRA SEAMLESS LTD.",A,STK,655,656.35,640,641.25,642.7,655.05,927,12646,8176181,
500266,"MAHARASHTRA SCOOTERS LTD.",A,STK,15762.45,16090,15612.9,15798.3,15733,15752.55,253,547,8724484,
500267,"MAJESTIC AUTO LTD.",X,STK,324.25,349,324.25,346.2,346.2,324.2,113,6427,2194238,
500268,"MANALI PETROCHEMICAL LTD.",B,STK,63.81,66.2,63.81,64.21,64.8,64.89,402,48397,3132843,
500270,"BARODA RAYON CORPORATION LTD.",X,STK,148.95,148.95,147,148.2,148.2,149,7,78,11549,
500271,"Max Financial Services Limited",A,STK,1600.25,1621,1595.3,1601.9,1606.75,1608.25,463,4129,6632228,
500277,"MID INDIA INDUSTRIES LTD.",X,STK,8.95,8.95,7.41,7.56,7.47,7.77,30,1959,15289,
500279,"MIRC ELECTRONICS LTD.",T,STK,26.67,27.79,25.75,27.79,27.79,26.47,153,212341,5869301,
500280,"CENTURY ENKA LTD.",B,STK,501.25,505,496.05,500.4,496.05,503.3,71,398,199033,
500282,"MODERN THREADS (INDIA) LTD.",B,STK,59.3,59.46,55.19,55.21,55.19,57.74,57,779,44555,
500284,"LORDS CHLORO ALKALI LTD.",T,STK,177.85,177.95,172.7,173.65,173.65,177.85,35,1126,198532,
500285,"SPICEJET LTD.",A,STK,36.05,37.41,35.51,36.89,36.89,36.03,12286,7042637,257171784,
500288,"MOREPEN LABORATORIES LTD.",A,STK,46.5,47.51,46.46,46.67,46.67,46.93,1136,212012,9943393,
500290,"MRF LTD.",A,STK,142290.05,142722.25,140000,141108.65,141108.65,142290.05,337,388,54845710,
500292,"HEIDELBERGCEMENT INDIA LTD.",B,STK,207.65,211.15,204.5,205.6,205.9,209.8,427,11756,2427229,
500294,"NCC LIMITED",A,STK,207.85,209.65,203.75,204.6,204.6,207.85,1418,82169,16989843,
500295,"VEDANTA LIMITED",A,STK,424.25,428.55,419.8,420.35,420.35,424.25,5450,273315,115719728,
500296,"NAHAR SPINNING MILLS LTD.",B,STK,209,220,209,212.95,211.8,208.4,211,4514,963537,
500298,"Naperol Investments Limited",X,STK,945,950,925,944,949,926.7,75,1028,969549,
500300,"GRASIM INDUSTRIES LTD.",A,STK,2781.65,2797.55,2761.4,2772.4,2772.4,2784.2,950,3050,8475704,
500302,"PIRAMAL ENTERPRISES LTD.",A,STK,1102.1,1131.3,1097.7,1118,1118,1122.25,679,7941,8848315,
500304,"NIIT LTD.",A,STK,108.05,109.35,106.9,107.4,107,108.25,322,11785,1271498,
500306,"Jaykay Enterprises Limited",B,STK,149.2,150.9,145.85,147.2,147.2,149.1,530,41890,6187992,
500307,"NIRLON LTD.",B,STK,562.75,562.75,550.15,555.95,555.95,552.75,175,1818,1010190,
500312,"OIL AND NATURAL GAS CORPORATIO",A,STK,233.45,234.7,231.3,233.8,233.8,233.45,23662,2028272,473207352,
500313,"OIL COUNTRY TUBULAR LTD.",B,STK,82.31,82.31,80.26,80.64,80.64,81.99,55,2399,194318,
500314,"ORIENTAL HOTELS LTD.",B,STK,135,138.95,135,136.7,136.7,136,420,25789,3545498,
500317,"OSWAL AGRO MILLS LTD.",B,STK,78.26,79.79,77.65,78.17,78,77.96,270,10975,865261,
500319,"INDIAN SUCROSE LTD.",X,STK,91.83,94,91.8,92.97,93,91.83,54,4225,392220,
500322,"PANYAM CEMENTS & MINERAL INDUS",XT,STK,145,150,145,145.4,150,149.95,9,46,6780,
500325,"RELIANCE INDUSTRIES LTD.",A,STK,1384.2,1403,1350.3,1357.05,1357.05,1387.65,31867,870452,1195703493,
500327,"Pil Italica Lifestyle Limited",T,STK,14.01,14.19,13.13,13.35,14.03,13.81,59,36066,484835,
500330,"RAYMOND LTD.",A,STK,606.2,611.55,597.6,598.95,602,606.2,2492,61184,36834813,
500331,"PIDILITE INDUSTRIES LTD.",A,STK,3060,3067.55,3025.7,3051.45,3063.4,3064.1,1883,6522,19861553,
500333,"PIX TRANSMISSIONS LTD.",B,STK,1363.55,1385,1352,1383.05,1383.9,1364.1,78,1461,2011856,
500335,"BIRLA CORPORATION LTD.",A,STK,1240,1258.65,1240,1251.75,1252.7,1249.5,199,1495,1870298,
500336,"SURYA ROSHNI LTD.",A,STK,289,289,278.75,283.7,284.1,280.9,352,8226,2334062,
500337,"PRIME SECURITIES LTD.",B,STK,246.65,273.15,244.7,262,273.15,246.65,233,4474,1147857,
500338,"PRISM JOHNSON LIMITED.",A,STK,147.7,148,145,145.75,146,147.4,223,6728,985364,
500339,"RAIN INDUSTRIES LIMITED",A,STK,136.25,139.75,135.2,135.6,135.3,136.1,1106,62270,8563358,
500342,"PRUDENTIAL SUGAR CORPORATION L",B,STK,39.14,39.14,36.81,36.9,36.81,37.29,38,540,20453,
500343,"AMJ LAND HOLDINGS LIMITED",B,STK,56.26,57.5,55.83,57.16,56.5,56.52,95,6397,364787,
500346,"PUNJAB COMMUNICATIONS LTD.",T,STK,51.15,51.15,50,50.95,50.95,51.4,30,1987,100266,
500350,"RSWM LTD.",B,STK,152.75,152.75,146.85,147.85,148.35,150.45,101,2293,342321,
500354,"RAJSHREE SUGARS & CHEMICALS LT",B,STK,38.11,38.39,36.97,37.27,37.27,38.11,187,13348,500108,
500355,"RALLIS INDIA LTD.",A,STK,346.2,350.95,342.75,347,346.55,341.6,1016,35943,12470544,
500356,"SHREE RAMA NEWSPRINT LTD.",T,STK,31.07,31.69,31.07,31.69,31.69,31.7,8,3950,124896,
500357,"RAMA PAPER MILLS LTD.",Z,STK,12.57,12.57,12,12,12,12.57,3,210,2525,
500360,"RAPICUT CARBIDES LTD.",XT,STK,81.42,81.94,81,81.94,81.94,78.04,44,5399,440220,
500365,"WELSPUN SPECIALTY SOLUTIONS LI",B,STK,30.5,30.99,30.5,30.62,30.62,31,326,84358,2595099,
500366,"ROLTA INDIA LTD.",Z,STK,2.05,2.05,1.95,1.96,1.95,2.05,126,201719,398613,
500367,"RUBFILA INTERNATIONAL LTD.",B,STK,78.08,80.16,77.67,78.02,78,78.08,671,72943,5707060,
500368,"Patanjali Foods Limited",A,STK,1781.95,1796.5,1771.7,1779.5,1775.3,1772.55,1582,17236,30768418,
500370,"SALORA INTERNATIONAL LTD.",X,STK,45.5,47.25,43.26,44.19,44.19,42.41,80,7460,334009,
500378,"JINDAL SAW LTD.",A,STK,199.05,201.95,196.8,197.25,197.25,200.05,2434,107505,21338414,
500380,"JK LAKSHMI CEMENT LTD.",A,STK,914,930,911.55,921.2,920,913.65,276,2192,2023796,
500387,"SHREE CEMENT LTD.",A,STK,29815.1,29879.95,29210.35,29247.15,29210.35,29657.5,295,463,13619868,
500388,"SHREE KRISHNA PAPER MILLS & IN",X,STK,35.6,39.09,35.6,38.77,38.77,37.47,3,103,3676,
500389,"SILVERLINE TECHNOLOGIES LTD.",XT,STK,13.38,13.38,12.12,13.33,13.38,12.75,1695,2923932,38804635,
500390,"RELIANCE INFRASTRUCTURE LTD.",T,STK,273.9,276,263.25,265.4,265.4,273.9,1724,75880,20401353,
500400,"TATA POWER CO.LTD.",A,STK,371.05,375,368.65,374.1,374.1,371.05,3912,197617,73620308,
500402,"SPML INFRA LIMITED",B,STK,270.1,271.8,258,260.7,261.2,265.95,845,17801,4739989,
500403,"SUNDRAM FASTENERS LTD.",A,STK,1018.65,1029.55,1010.05,1021.45,1020.75,1019.55,576,5351,5469500,
500404,"SUNFLAG IRON & STEEL CO.LTD.",B,STK,269.9,271.65,265,265.6,265.7,269.9,521,13693,3678680,
500405,"SUPREME PETROCHEM LTD.",A,STK,744.05,769.35,744,763.7,765,750.8,195,2455,1868515,
500407,"SWARAJ ENGINES LTD.",B,STK,4031.65,4052.55,4001,4022.95,4017.45,4030.4,206,1179,4743971,
500408,"TATA ELXSI LTD.",A,STK,5335,5340.45,5222,5232.5,5232.5,5340.45,4896,18397,97012906,
500410,"ACC LTD.",A,STK,1811.95,1817,1798.7,1801.25,1800.1,1800.25,1229,5731,10357006,
500411,"THERMAX LTD.",A,STK,3199.25,3222.5,3160,3206.7,3206.7,3187.5,2494,13760,43926965,
500412,"THIRUMALAI CHEMICALS LTD.",A,STK,299.95,304.85,289.45,291.3,291.25,297,1136,33572,10038933,
500413,"THOMAS COOK (INDIA) LTD.",A,STK,178,180.55,177.05,177.55,178,177.45,1031,61988,11074558,
500414,"TIMEX GROUP INDIA LTD.",B,STK,308,317.35,304.4,317.35,317.35,302.25,2116,648660,205026019,
500418,"TOKYO PLAST INTERNATIONAL LTD.",B,STK,124.05,128.8,124,125.2,125.2,125.4,68,4786,605279,
500420,"TORRENT PHARMACEUTICALS LTD.",A,STK,3578,3609.2,3553.5,3558.85,3573,3578.45,332,1812,6474181,
500421,"TPI INDIA LTD.",X,STK,17.5,18.48,16.68,17.33,17.2,17.5,136,28646,503215,
500422,"TRANSCHEM LTD.",X,STK,50,51.4,49,50.05,51.39,49,66,28883,1450180,
500425,"AMBUJA CEMENTS LTD.",A,STK,563.3,569,560.1,562.6,562.6,562.1,1717,42065,23735893,
500426,"UTL INDUSTRIES LIMITED",X,STK,1.9,2.18,1.7,1.7,1.7,1.9,127,143247,249677,
500429,"UNIPHOS ENTERPRISES LTD.",B,STK,151.5,156,151.05,151.95,152,152.55,148,3536,544786,
500439,"VARDHMAN HOLDINGS LTD.",B,STK,3782,3787,3700.2,3723.45,3730,3790,21,31,116835,
500440,"HINDALCO INDUSTRIES LTD.",A,STK,700.25,708.35,696.85,703.65,705,701.6,2824,107353,75535660,
500444,"West Coast Paper Mills Limited",B,STK,498.55,510,497,498.5,498.5,506.45,473,10018,5030121,
500449,"HINDUSTAN ORGANIC CHEMICALS LT",B,STK,35,35.5,34.33,34.83,34.83,34.82,265,51252,1795102,
500450,"MPIL CORPORATION LTD.",X,STK,498,498,498,498,498,500,3,6,2988,
500456,"PASUPATI ACRYLON LTD.",B,STK,42.23,42.3,41.13,41.15,41.13,41.81,53,4713,197144,
500458,"Kore Foods Limited",XT,STK,28.68,28.68,28.68,28.68,28.68,29.26,28,4034,115695,
500459,"PROCTER & GAMBLE HYGIENE & HEA",A,STK,13091.05,13208.5,13040.15,13095.55,13123,13054.95,315,452,5928826,
500460,"MUKAND LTD.",B,STK,135.5,135.5,127.05,127.8,127.65,128.45,118,3418,443781,
500463,"BLACK BOX LIMITED",T,STK,455.35,459.5,446.5,451.3,453.75,455.35,316,6930,3132265,
500464,"UCAL LIMITED",B,STK,137.2,139.1,133.7,135.45,135.7,136.75,32,499,68109,
500467,"HARRISONS MALAYALAM LTD.",B,STK,211.5,216.95,208,212.45,212.5,211.75,67,507,108372,
500469,"FEDERAL BANK LTD.",A,STK,191.1,193.85,191.1,191.7,191.7,191.8,3454,185793,35732117,
500470,"TATA STEEL LTD.",A,STK,154.25,155.2,153,154.45,154.45,153.55,6302,385029,59419669,
500472,"SKF INDIA LTD.",A,STK,4488,4488,4418.65,4438.05,4436,4492.9,345,1060,4710688,
500477,"ASHOK LEYLAND LTD.",A,STK,129.25,130.3,126.7,126.9,127.05,129.5,3406,214157,27470551,
500480,"CUMMINS INDIA LTD.",A,STK,3820.05,3905.45,3819.6,3825.75,3830,3835.2,2542,10357,40030995,
500483,"TATA COMMUNICATIONS LTD.",A,STK,1578,1578,1520.45,1548.3,1546.55,1558.7,1407,12818,19734882,
500488,"ABBOTT INDIA LTD.",A,STK,31525.1,31959.3,31340,31497.7,31620,31490.45,284,480,15187000,
500490,"BAJAJ HOLDINGS & INVESTMENT LT",A,STK,13096,13096,12751.5,12771.2,12764,12975.6,903,2215,28484901,
500493,"BHARAT FORGE LTD.",A,STK,1115.75,1126.35,1100.5,1105.5,1105.5,1124.9,2171,20886,23188338,
