SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500067,"BLUE STAR LTD.",A,STK,1914.85,1914.85,1860,1864.85,1868.15,1903.85,2256,26363,49532114,
500068,"DISA INDIA LTD.",B,STK,13511.3,13950,13511.3,13635.85,13698,13716,37,114,1563397,
500069,"QUEST CAPITAL MARKETS LIMITED",X,STK,341.8,350,340,346.7,350,348.75,35,2762,951990,
500074,"BPL LTD.",B,STK,80.82,81.8,78,78.3,78.15,81.53,456,16396,1304592,
500078,"ORIENTAL AROMATICS LIMITED",B,STK,332,334,324.3,331.6,334,336.45,133,1524,501532,
500083,"CENTURY EXTRUSIONS LTD.",B,STK,21.34,21.86,21.06,21.47,21.82,21.69,210,26562,569424,
500084,"CESC LTD.",A,STK,163.3,171.1,160.7,161.7,161.7,164.3,7556,776798,129997732,
500085,"CHAMBAL FERTILISERS & CHEMICAL",A,STK,555.1,559,546,553.15,553.95,555.1,1473,44720,24765519,
500086,"EXIDE INDUSTRIES LTD.",A,STK,400,401.95,394.15,396.9,396.9,400.15,2981,157078,62415707,
500087,"CIPLA LTD.",A,STK,1594.95,1604.75,1571.45,1579.85,1578,1601.1,2471,38058,60337366,
500089,"DIC INDIA LTD.",B,STK,580,589.05,576.4,587,587,598.55,25,816,478118,
500092,"CRISIL LTD.",A,STK,5150.65,5218.4,5070,5086.05,5098.5,5202.95,547,2675,13652414,
500093,"CG Power and Industrial Soluti",A,STK,677,684.25,668.05,671.2,671.2,677.3,5913,187589,126686539,
500096,"DABUR INDIA LTD.",A,STK,513.05,526.55,513.05,522.7,522.7,518.35,1796,45471,23800775,
500097,"DALMIA BHARAT SUGAR AND INDUST",B,STK,370.4,373.55,365,371.65,373.55,374.55,208,2544,936440,
500101,"ARVIND LTD.",A,STK,292.1,292.1,282,283.1,283.6,292.4,730,18956,5423423,
500103,"BHARAT HEAVY ELECTRICALS LTD.",A,STK,216.25,216.5,211,211.45,211.45,216.45,3000,175889,37452156,
500104,"HINDUSTAN PETROLEUM CORPORATIO",A,STK,388.95,391.4,382.05,383.2,383.2,390.15,1321,72405,27896979,
500106,"IFCI LTD.",A,STK,53.7,53.7,51.76,51.99,51.99,53.48,1883,195380,10248779,
500108,"MAHANAGAR TELEPHONE NIGAM LTD.",B,STK,45.51,46.63,44.5,44.64,44.64,45.54,1256,143942,6532324,
500109,"MANGALORE REFINERY & PETROCHEM",A,STK,121.85,124.3,121.6,123.9,123.9,123.7,1862,149694,18429504,
500110,"CHENNAI PETROLEUM CORPORATION",A,STK,660,662.9,644.8,649.25,646.65,660.65,778,15700,10288110,
500112,"STATE BANK OF INDIA",A,STK,815.8,815.8,806.55,807.8,807.8,815.5,22683,677825,549370536,
500113,"STEEL AUTHORITY OF INDIA LTD.",A,STK,122.45,122.45,119,119.85,119.85,122.8,2126,190053,22928861,
500114,"TITAN COMPANY LIMITED",A,STK,3670,3674.2,3588.5,3592.9,3590,3652.1,7347,47899,173398729,
500116,"IDBI BANK LTD.",A,STK,94.5,94.5,91.68,91.88,91.88,94.57,4173,504095,46675513,
500117,"DCW LTD.",A,STK,76.75,76.76,74.53,74.95,74.75,76.28,537,45976,3464608,
500119,"DHAMPUR SUGAR MILLS LTD.",B,STK,129.95,129.95,127.1,127.9,127.4,128.95,220,10540,1350674,
500120,"DIAMINES & CHEMICALS LTD.",B,STK,364.5,370,359.75,365,365,368,96,256,93516,
500123,"ELANTAS BECK INDIA LTD.",B,STK,11136.15,11146,11000,11048.6,11140,11136.15,57,357,3949483,
500124,"DR.REDDYS LABORATORIES LTD.",A,STK,1284.55,1284.55,1260,1263.35,1263.35,1284.6,8242,170663,215844342,
500125,"E.I.D.-PARRY (INDIA) LTD.",A,STK,1164.3,1164.3,1123.7,1130.2,1129.4,1173.75,1343,9586,10944590,
500126,"PROCTER & GAMBLE HEALTH LIMITE",A,STK,6364.25,6420,6280,6305.95,6280,6432.7,277,881,5590834,
500128,"ELECTROSTEEL CASTINGS LTD.",A,STK,102.15,102.15,98.5,98.9,98.9,102.15,1007,63514,6350445,
500133,"ESAB INDIA LTD.",A,STK,5390.05,5390.05,5301.2,5346.1,5354.1,5436.45,59,104,555767,
500135,"EPL LIMITED",A,STK,236.7,239.25,231.25,232.35,232.35,237.8,472,13278,3113591,
500136,"ESTER INDUSTRIES LTD.",B,STK,108.3,108.3,106.1,107.95,107.75,108.3,120,2789,299018,
500142,"FGP LTD.",X,STK,11.65,11.8,11.02,11.03,11.02,11.6,77,10263,115402,
500143,"PH CAPITAL LTD.",X,STK,199.25,203.6,196,197.6,196,199.3,31,954,191345,
500144,"FINOLEX CABLES LTD.",A,STK,844.95,844.95,819.5,821.95,821.55,839.15,1008,11574,9552117,
500147,"JOHN COCKERILL INDIA LIMITED",B,STK,4600,4600,4451.05,4498.2,4498,4587.2,593,3714,16792077,
500148,"UFLEX LTD.",B,STK,540,540,523.1,525.25,529.6,540.2,260,3158,1670605,
500150,"FOSECO INDIA LTD.",B,STK,6350.05,6645,6321,6482.2,6321,6437.8,502,2010,13018785,
500151,"GOLDEN TOBACCO LTD.",Z,STK,36.75,36.75,35.35,35.38,35.35,35,2,44,1556,
500153,"GANESH BENZOPLAST LTD.",B,STK,93.34,94.11,91.98,92.52,92.26,93.91,268,5725,532642,
500159,"METROGLOBAL LIMITED",X,STK,130.1,131.45,127.55,128.3,128,129.5,26,607,78204,
500160,"GTL LTD.",B,STK,9.37,10,9.37,9.85,9.85,9.94,323,105178,1035109,
500163,"GODFREY PHILLIPS INDIA LTD.",A,STK,10881.85,10881.85,10497.65,10527.2,10527.2,10883.65,5100,27002,288238174,
500164,"GODREJ INDUSTRIES LTD.",A,STK,1299.35,1299.35,1267.95,1269.7,1267.95,1284.25,182,1348,1717386,
500165,"KANSAI NEROLAC PAINTS LTD.",A,STK,234.15,236.45,233,234.1,234.1,234.55,1461,67612,15868583,
500166,"GOODRICKE GROUP LTD.",X,STK,197.95,198.65,192.35,192.95,192.95,197.95,113,2631,511306,
500168,"GOODYEAR INDIA LTD.",B,STK,980,982,978.95,980,980.1,980,230,8439,8271707,
500170,"GTN INDUSTRIES LTD.",X,STK,25.56,25.56,23.66,24.82,24.9,24.99,17,892,22141,
500171,"GHCL LTD.",A,STK,576,576,556.8,559.3,560,568.75,474,3126,1750512,
500173,"GFL LIMITED",B,STK,61.43,61.84,60.25,60.58,60.25,61.69,118,3755,227982,
500174,"GUJARAT LEASE FINANCING LTD.",T,STK,6.05,6.24,6.05,6.24,6.24,6.05,5,175,1070,
500179,"HCL INFOSYSTEMS LTD.",T,STK,15.52,15.52,15.05,15.17,15.24,15.52,230,23171,352036,
500180,"HDFC BANK LTD.",A,STK,982.2,986.3,968,973.05,973.05,1964.5,48902,1467484,1427949182,
500182,"HERO MOTOCORP LTD.",A,STK,5060.1,5140.55,5040,5076,5076,5063.8,9490,44935,228826489,
500183,"HFCL LIMITED",A,STK,74.17,74.17,71.6,71.78,71.78,74.21,2136,273102,19802069,
500184,"Himadri Speciality Chemical Lt",A,STK,462.9,469.15,450,454.8,454.8,465.9,919,27411,12574211,
500185,"HINDUSTAN CONSTRUCTION CO.LTD.",T,STK,26.38,26.85,25.83,25.9,25.9,26.7,531,170725,4463570,
500186,"HINDUSTAN OIL EXPLORATION CO.L",B,STK,169.75,169.75,163.15,163.7,164.05,167.25,514,23135,3807154,
500187,"AGI GREENPAC LIMITED",A,STK,954.85,954.85,914.55,920.1,914.8,936.8,477,4610,4256835,
500188,"HINDUSTAN ZINC LTD.",A,STK,433,434.25,429.1,430.1,430.1,434.85,4060,182009,78657244,
500189,"NDL Ventures Limited",T,STK,90,90,86.5,88.98,88.98,89.78,20,769,68878,
500191,"HMT LTD.",Z,STK,57,58.5,55.62,57.05,57.05,56.95,27,3988,227991,
500192,"PRAG BOSIMI SYNTHETICS LTD.",X,STK,2.16,2.18,2.06,2.06,2.06,2.14,37,8218,17182,
500193,"HLV LIMITED",B,STK,11.81,12,11.54,11.77,11.77,12.02,475,132778,1570560,
500199,"I G PETROCHEMICALS LTD.",B,STK,446.05,452.2,439,441.15,439,453.75,203,2649,1183862,
500201,"INDIA GLYCOLS LTD.",A,STK,811.85,842,811,816.55,817.8,824.2,2536,21697,17837455,
500202,"INDIA LEASE DEVELOPMENT LTD.",XT,STK,10.27,10.27,10.27,10.27,10.27,10.32,5,612,6285,
500206,"MARGO FINANCE LIMITED",X,STK,80.02,81.5,71,80.45,80.45,80,86,2684,209883,
500207,"INDO RAMA SYNTHETICS (INDIA) L",T,STK,52.15,53.5,50.73,50.73,51,53.39,157,16319,835229,
500209,"INFOSYS LTD.",A,STK,1522.15,1538.3,1518.05,1529.85,1529.85,1532.6,33521,848744,1296671085,
500210,"INGERSOLL-RAND (INDIA) LTD.",A,STK,3822.3,3822.3,3737.05,3755.75,3755.75,3823.15,121,445,1681897,
500213,"INTERNATIONAL TRAVEL HOUSE LTD",X,STK,497.7,502,484.55,500.85,500.85,497.4,83,1683,839254,
500214,"ION EXCHANGE (INDIA) LTD.",A,STK,448.65,448.65,430.1,432.2,433.6,448.65,1950,20120,8821922,
500215,"SUNDROP BRANDS LIMITED",B,STK,837.2,837.2,808.05,816.35,817.25,837.2,228,2069,1690152,
500219,"JAIN IRRIGATION SYSTEMS LTD.",A,STK,48.06,48.15,47.01,47.36,47.36,48.45,2365,451910,21447752,
500220,"JASCH INDUSTRIES LTD.",X,STK,176,177.95,172.1,175.1,176,176.1,22,1934,337960,
500227,"JINDAL POLY FILMS LTD.",B,STK,523.55,523.55,510.15,511.05,510.15,523.55,170,2032,1045133,
500228,"JSW STEEL LTD.",A,STK,1053.1,1056.6,1044.5,1047.5,1052.2,1057.75,936,17013,17857572,
500233,"KAJARIA CERAMICS LTD.",A,STK,1255,1259.1,1231.4,1239.75,1233.25,1269.55,1023,9633,12006423,
500234,"KAKATIYA CEMENT SUGAR & INDUST",B,STK,152,158.7,149,150.75,149,154.5,87,1222,187029,
500235,"KALYANI STEELS LTD.",B,STK,847.9,854.2,841.1,850.35,851.2,850.5,143,1369,1158731,
500238,"WHIRLPOOL OF INDIA LTD.",A,STK,1303,1310.3,1274.45,1284.45,1286.1,1306.05,400,2181,2806303,
500239,"KG DENIM LTD.",X,STK,20.95,21.8,20.05,20.11,20.05,20.79,157,15701,320927,
500240,"KINETIC ENGINEERING LTD.",XT,STK,312.95,312.95,312.95,312.95,312.95,319.3,18,700,219065,
500241,"KIRLOSKAR BROTHERS LTD.",A,STK,2025,2027.4,1966.4,2016.45,1989.5,2027.3,1090,10335,20693414,
500243,"KIRLOSKAR INDUSTRIES LTD",B,STK,3798,3798,3708.55,3738.8,3770,3799.6,166,471,1764384,
500245,"KIRLOSKAR FERROUS INDUSTRIES L",A,STK,551,551,540.3,543.65,545,550.8,969,29869,16238664,
500246,"ENVAIR ELECTRODYNE LTD.",X,STK,70.1,71,70.1,70.36,70.99,73.26,14,275,19353,
500247,"KOTAK MAHINDRA BANK LTD.",A,STK,1970.95,1981.9,1960.5,1965.3,1965.2,1983.45,27482,509674,1002221793,
500249,"KSB LIMITED",A,STK,801.05,917.9,790.95,840.75,840.75,804.95,17193,560063,489459266,
500250,"L.G.BALAKRISHNAN & BROS.LTD.",B,STK,1291,1316.85,1286,1297.3,1299.5,1294.65,114,848,1101867,
500251,"TRENT LTD.",A,STK,5429.95,5440,5272.75,5292.6,5292.6,5425.6,7833,43242,230564275,
500252,"LMW Limited",A,STK,14962.6,15035,14368,14571.75,14571.75,15158.7,172,301,4436182,
500253,"LIC HOUSING FINANCE LTD.",A,STK,562.1,566.25,555.1,560.35,560.35,560.85,1292,35238,19785118,
500257,"LUPIN LTD.",A,STK,1959.65,1959.65,1912.75,1923.8,1929.1,1964.4,1655,9278,17868052,
500259,"LYKA LABS LTD.",B,STK,98.95,100.5,98.95,99.85,99.6,100.8,183,6793,676445,
500260,"THE RAMCO CEMENTS LIMITED",A,STK,1047.05,1063.95,1040,1044.95,1040,1064.4,4460,25003,26200630,
500262,"HYBRID FINANCIAL SERVICES LIMI",T,STK,16.4,16.4,15.9,16.18,16.18,15.62,23,481,7830,
500264,"MAFATLAL INDUSTRIES LTD.",B,STK,150.05,150.05,144,146.2,146.2,151.35,962,112471,16453218,
500265,"MAHARASHTRA SEAMLESS LTD.",A,STK,661.1,665.55,652,656.55,652.5,664.65,404,5866,3848865,
500266,"MAHARASHTRA SCOOTERS LTD.",A,STK,15564.05,15786.05,15401,15522.75,15401,15543.1,172,383,5976371,
500267,"MAJESTIC AUTO LTD.",X,STK,332.35,345.5,325.15,335.8,336.6,332.35,44,629,209663,
500268,"MANALI PETROCHEMICAL LTD.",B,STK,65.16,66.51,65,65.17,65.53,66.15,140,8477,555432,
500270,"BARODA RAYON CORPORATION LTD.",X,STK,147.45,148.25,147.45,148,148.05,147.45,26,821,121230,
500271,"Max Financial Services Limited",A,STK,1678.8,1678.8,1617.35,1622.7,1623.55,1651.3,1302,13099,21370826,
500277,"MID INDIA INDUSTRIES LTD.",X,STK,8.29,8.29,7.55,8.13,8.13,8.4,16,964,7359,
500279,"MIRC ELECTRONICS LTD.",T,STK,26.81,26.81,25.5,25.78,25.78,26.81,326,133920,3455235,
500280,"CENTURY ENKA LTD.",B,STK,498.1,504.4,496.6,501.75,502,502.2,98,469,234943,
500284,"LORDS CHLORO ALKALI LTD.",T,STK,185.25,190,182.95,183.55,183,192.55,85,4797,886685,
500285,"SPICEJET LTD.",A,STK,35.72,37.08,34.84,36.55,36.55,35.72,16253,10476965,379722376,
500288,"MOREPEN LABORATORIES LTD.",A,STK,47.96,48.57,47.2,47.31,47.31,48.24,2219,295167,14072600,
500290,"MRF LTD.",A,STK,146800,146800,141760.1,142406.85,141930,146738.55,429,454,65602071,
500292,"HEIDELBERGCEMENT INDIA LTD.",B,STK,209,213.35,209,210.65,211.1,211.85,223,7479,1579554,
500294,"NCC LIMITED",A,STK,215.65,218.6,211.55,211.9,211.8,218.65,1232,48673,10431516,
500295,"VEDANTA LIMITED",A,STK,435,436.35,427.1,428.25,428.25,450.35,13915,728219,314136670,
500296,"NAHAR SPINNING MILLS LTD.",B,STK,218.25,220.05,209,209.15,209.15,215.4,70,3703,777500,
500298,"Naperol Investments Limited",X,STK,940.2,957.2,924.5,949.55,957.2,940.1,46,338,318772,
500300,"GRASIM INDUSTRIES LTD.",A,STK,2800.6,2818,2780.3,2795.2,2800,2812.8,1674,7699,21558962,
500302,"PIRAMAL ENTERPRISES LTD.",A,STK,1197.95,1197.95,1130,1134.4,1134.4,1191.75,1419,17679,20383215,
500304,"NIIT LTD.",A,STK,112.5,112.5,109.8,110.45,110.45,112.9,856,71644,7924127,
500306,"Jaykay Enterprises Limited",B,STK,153.8,153.8,148,149.8,149.8,151.7,744,67037,10136664,
500307,"NIRLON LTD.",B,STK,574.95,585,555,558.55,558.55,569.75,492,8517,4812527,
500312,"OIL AND NATURAL GAS CORPORATIO",A,STK,237.15,237.25,233.8,234.15,234.15,236.65,11554,1855861,436133114,
500313,"OIL COUNTRY TUBULAR LTD.",B,STK,81.38,83.95,81,83.02,83.3,82.35,87,1514,124653,
500314,"ORIENTAL HOTELS LTD.",B,STK,138,138,135.9,137.3,137,138.2,196,10279,1408940,
500317,"OSWAL AGRO MILLS LTD.",B,STK,81.94,81.94,77.02,77.62,77.62,81.94,653,30322,2392919,
500319,"INDIAN SUCROSE LTD.",X,STK,96.7,97.5,93,93.81,93.81,92.95,81,5618,530238,
500322,"PANYAM CEMENTS & MINERAL INDUS",XT,STK,145.25,149.95,138.05,149.65,149.65,145.25,6,39,5456,
500325,"RELIANCE INDUSTRIES LTD.",A,STK,1409.95,1409.95,1381.4,1385.3,1385.3,1412.9,42701,1696762,2361793958,
500327,"Pil Italica Lifestyle Limited",T,STK,14.15,14.46,13.42,13.72,13.7,14.12,48,37554,515530,
500330,"RAYMOND LTD.",A,STK,611.65,627.35,611.65,619.95,620,627.45,807,23774,14735066,
500331,"PIDILITE INDUSTRIES LTD.",A,STK,3107.05,3144.4,3077,3100.95,3092.1,3106,1556,6163,19185175,
500333,"PIX TRANSMISSIONS LTD.",B,STK,1378,1382.75,1344.05,1371.6,1354.5,1379.5,380,2166,2958565,
500335,"BIRLA CORPORATION LTD.",A,STK,1307.75,1307.75,1251.2,1257.35,1257.35,1282.85,417,2205,2794320,
500336,"SURYA ROSHNI LTD.",A,STK,288.35,289.65,280.05,281.7,281.7,291.2,900,15910,4528247,
500337,"PRIME SECURITIES LTD.",B,STK,261.25,264.85,258,258,258,262.9,22,475,123529,
500338,"PRISM JOHNSON LIMITED.",A,STK,147,148.9,146.2,148.2,147.3,148.35,229,4413,651168,
500339,"RAIN INDUSTRIES LIMITED",A,STK,146.45,146.5,139.8,140.65,140.65,146.5,2153,156830,22416306,
500342,"PRUDENTIAL SUGAR CORPORATION L",B,STK,36.8,37.77,36.33,36.7,37,36.89,192,4975,183528,
500343,"AMJ LAND HOLDINGS LIMITED",B,STK,57.25,58.22,56.2,56.89,56.2,57.25,130,3762,214896,
500346,"PUNJAB COMMUNICATIONS LTD.",T,STK,52.98,54.99,52,53.79,53,52.69,37,4373,237740,
500350,"RSWM LTD.",B,STK,150.85,150.85,149,149.2,149,151.95,19,195,29148,
500354,"RAJSHREE SUGARS & CHEMICALS LT",B,STK,38.12,40.34,37.58,37.96,37.91,38.12,307,141542,5481783,
500355,"RALLIS INDIA LTD.",A,STK,382.35,382.35,360.85,367,367,381.95,2701,94466,34786481,
500356,"SHREE RAMA NEWSPRINT LTD.",T,STK,33,33,32.34,32.34,32.34,33,5,102,3299,
500357,"RAMA PAPER MILLS LTD.",Z,STK,12.6,12.6,12.57,12.57,12.57,13.23,2,200,2517,
500360,"RAPICUT CARBIDES LTD.",XT,STK,80.7,83.28,78.01,81.38,81,80.7,11,1260,99686,
500365,"WELSPUN SPECIALTY SOLUTIONS LI",B,STK,31.39,31.39,30.12,30.5,30.5,31,781,202209,6226399,
500366,"ROLTA INDIA LTD.",Z,STK,2.17,2.17,2.06,2.09,2.09,2.13,41,12691,26353,
500367,"RUBFILA INTERNATIONAL LTD.",B,STK,78.5,78.5,74.65,75.01,75.01,76.44,185,22639,1698824,
500368,"Patanjali Foods Limited",A,STK,1804.95,1811.7,1783.55,1800.8,1800.8,1807.55,1453,17692,31862086,
500370,"SALORA INTERNATIONAL LTD.",X,STK,41.1,42.75,41.1,41.99,41.99,42.19,18,869,36022,
500378,"JINDAL SAW LTD.",A,STK,204.1,205,197.1,197.85,197.85,205.25,1290,54917,10972356,
500380,"JK LAKSHMI CEMENT LTD.",A,STK,927.8,935.1,920,924.45,921.05,929.4,265,1781,1651517,
500387,"SHREE CEMENT LTD.",A,STK,29902,30500,29700,30112.85,29960,30034.95,188,361,10846206,
500388,"SHREE KRISHNA PAPER MILLS & IN",X,STK,35.6,37.26,35.4,36.53,36.98,37.26,20,838,30373,
500389,"SILVERLINE TECHNOLOGIES LTD.",XT,STK,12.15,12.15,12.15,12.15,12.15,11.58,121,35217,427886,
500390,"RELIANCE INFRASTRUCTURE LTD.",T,STK,265.6,285,265,267.35,267.35,275.05,1578,102233,27966018,
500400,"TATA POWER CO.LTD.",A,STK,382.5,383.75,376.8,377.95,377.95,383.25,12028,334422,127284272,
500402,"SPML INFRA LIMITED",B,STK,270.05,277.15,265.7,273.05,273.4,273.3,782,15121,4114539,
500403,"SUNDRAM FASTENERS LTD.",A,STK,982.1,990.55,961.6,970.65,985,985.65,341,2596,2539297,
500404,"SUNFLAG IRON & STEEL CO.LTD.",B,STK,285.4,285.4,274,275.4,274.15,285.25,575,6647,1859713,
500405,"SUPREME PETROCHEM LTD.",A,STK,782.75,782.75,763.65,769.5,763.7,783.65,103,680,526187,
500407,"SWARAJ ENGINES LTD.",B,STK,4099.9,4099.9,4007.1,4027.05,4027.05,4112.1,224,965,3908978,
500408,"TATA ELXSI LTD.",A,STK,5540,5577.7,5452.65,5477.85,5477.85,5550.2,3710,12045,66308469,
500410,"ACC LTD.",A,STK,1817.5,1817.5,1795.55,1798.35,1798.9,1807.55,635,6447,11640559,
500411,"THERMAX LTD.",A,STK,3274.8,3340,3220,3261.6,3261.6,3271.6,4487,76046,248294789,
500412,"THIRUMALAI CHEMICALS LTD.",A,STK,281.55,284.55,279.75,280.55,280,283.05,611,37662,10597583,
500413,"THOMAS COOK (INDIA) LTD.",A,STK,179.95,179.95,173.1,174,173.95,176.4,544,22378,3899418,
500414,"TIMEX GROUP INDIA LTD.",B,STK,281,295.95,278,291.5,291.5,281.9,3425,611298,177559391,
500418,"TOKYO PLAST INTERNATIONAL LTD.",B,STK,126.9,126.9,122.4,124.3,124.6,128.2,73,3067,381525,
500420,"TORRENT PHARMACEUTICALS LTD.",A,STK,3666.05,3666.05,3588,3602.45,3601.9,3670.75,320,1924,6963498,
500421,"TPI INDIA LTD.",X,STK,17.25,19.38,17.09,18.34,18.35,17.81,95,25397,460491,
500422,"TRANSCHEM LTD.",X,STK,52,52,48.65,50.02,50.47,51.47,102,16760,836937,
500425,"AMBUJA CEMENTS LTD.",A,STK,585.35,585.35,571.8,572.35,571.8,581.05,2511,117902,67876428,
500426,"UTL INDUSTRIES LIMITED",X,STK,2,2,1.99,1.99,1.99,2,50,14810,29473,
500429,"UNIPHOS ENTERPRISES LTD.",B,STK,154.95,155.5,152.45,152.45,152.45,155.1,43,1056,162717,
500439,"VARDHMAN HOLDINGS LTD.",B,STK,3898.9,3898.9,3765.45,3800.85,3796.65,3879.65,44,87,330487,
500440,"HINDALCO INDUSTRIES LTD.",A,STK,715,715,701.55,704.85,704.4,715.7,1331,28498,20146886,
500444,"West Coast Paper Mills Limited",B,STK,542.85,543.9,513.75,519.6,519.6,550.6,2256,55215,29414943,
500449,"HINDUSTAN ORGANIC CHEMICALS LT",B,STK,35.4,35.4,34.61,34.96,34.99,35.1,213,20339,713068,
500450,"MPIL CORPORATION LTD.",X,STK,500,500,500,500,500,486.45,1,1,500,
500456,"PASUPATI ACRYLON LTD.",B,STK,43.12,43.53,41.87,42.2,42.06,43.3,62,2455,104371,
500458,"Kore Foods Limited",XT,STK,29.85,29.85,29.85,29.85,29.85,30.45,17,1966,58685,
500459,"PROCTER & GAMBLE HYGIENE & HEA",A,STK,13230.1,13284.95,13100,13115.6,13151,13204.1,223,520,6847208,
500460,"MUKAND LTD.",B,STK,133.3,133.3,130.2,130.45,131.1,133.3,256,9628,1262305,
500463,"BLACK BOX LIMITED",T,STK,473.5,479,457,461.15,461.15,476.7,254,6120,2862291,
500464,"UCAL LIMITED",B,STK,136.8,138.9,135.4,136.05,136.05,136.95,168,667,91145,
500467,"HARRISONS MALAYALAM LTD.",B,STK,215.4,215.4,209.8,211.85,211.85,217,99,2100,445479,
500469,"FEDERAL BANK LTD.",A,STK,194.25,195.45,192,192.3,192.3,195,1731,75655,14576443,
500470,"TATA STEEL LTD.",A,STK,159.5,159.5,154.6,155,155,159.6,15486,1027421,160398068,
500472,"SKF INDIA LTD.",A,STK,4578.85,4590,4485,4545.55,4560,4522.35,126,398,1806296,
500477,"ASHOK LEYLAND LTD.",A,STK,130.65,132.3,129.9,131.45,131.45,131,2857,395096,51769458,
500480,"CUMMINS INDIA LTD.",A,STK,3875.05,3881.65,3815.2,3840.55,3829.6,3878,1727,7824,30114947,
500483,"TATA COMMUNICATIONS LTD.",A,STK,1586.25,1601.65,1557.15,1560.9,1557.3,1592.75,1378,23080,36208690,
500488,"ABBOTT INDIA LTD.",A,STK,31769.35,32020,30978.3,31929.35,31850,31527.6,372,705,22370975,
500490,"BAJAJ HOLDINGS & INVESTMENT LT",A,STK,13356.8,13356.8,12862,12987.1,12987.1,13237.25,921,2296,30119151,
500493,"BHARAT FORGE LTD.",A,STK,1137.4,1142.75,1109.25,1121.95,1121.95,1139.85,2428,26746,30028086,
500495,"Escorts Kubota Limited",A,STK,3599.95,3599.95,3509.6,3547.3,3538.25,3568.35,328,1262,4471921,
500500,"HINDUSTAN MOTORS LTD.",T,STK,23.08,23.08,22.16,22.47,22.45,22.84,632,111489,2513255,
