SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500032,"BAJAJ HINDUSTHAN SUGAR LIMITED",A,STK,20.04,20.71,20.04,20.39,20.39,20.67,2314,579954,11884743,
500033,"FORCE MOTORS LTD.",A,STK,19935.65,20000,19325,19395.05,19395.05,19935.65,2054,4792,94241606,
500034,"BAJAJ FINANCE LIMITED",A,STK,870.2,884.8,870,877.05,877.05,876.5,8701,254874,223711240,
500038,"BALRAMPUR CHINI MILLS LTD.",A,STK,550,557,543.8,550.55,550.65,557.3,919,9953,5464661,
500039,"BANCO PRODUCTS (INDIA) LTD.",A,STK,586.95,616.95,584,587.25,587,582.95,2125,34023,20469027,
500040,"ADITYA BIRLA REAL ESTATE LIMIT",A,STK,1772.35,1804.45,1740,1750.55,1750.55,1789.95,862,6430,11377077,
500042,"BASF INDIA LTD.",A,STK,4567.4,4573.05,4399.55,4553,4545,4477.8,257,786,3532020,
500043,"BATA INDIA LTD.",A,STK,1060.4,1083.45,1060.4,1079.75,1080,1065.05,1037,7391,7938978,
500048,"BEML LTD.",A,STK,3899.65,3899.65,3810.05,3836.35,3836.35,3864.55,1097,8295,31867596,
500049,"BHARAT ELECTRONICS LTD.",A,STK,364.5,367.75,361.05,363.9,363.9,365.85,15092,762721,277978869,
500052,"BHANSALI ENGINEERING POLYMERS",B,STK,105.15,106.75,104.15,105.1,104.7,105.1,681,57477,6053350,
500058,"BIHAR SPONGE IRON LTD.",XT,STK,13.63,13.71,13.2,13.59,13.35,13.57,48,4270,57301,
500060,"Birla Cable Limited",T,STK,160,160,155,156.05,156.55,160.15,77,2447,383998,
500067,"BLUE STAR LTD.",A,STK,1849.45,1907.4,1849.25,1879.75,1878.1,1864.85,1692,9404,17754121,
500068,"DISA INDIA LTD.",B,STK,13635.85,13889.55,13635.85,13823.65,13823.65,13635.85,18,21,287916,
500069,"QUEST CAPITAL MARKETS LIMITED",X,STK,346.7,356.9,344,347,347,346.7,42,966,338360,
500074,"BPL LTD.",B,STK,81.5,81.5,76.47,78.31,78.68,78.3,366,14243,1113124,
500078,"ORIENTAL AROMATICS LIMITED",B,STK,332.3,334.1,328.3,328.3,328.3,331.6,18,95,31701,
500083,"CENTURY EXTRUSIONS LTD.",B,STK,21.47,21.7,20.74,21.02,20.8,21.47,380,39560,832988,
500084,"CESC LTD.",A,STK,160.85,162.05,153.5,154.25,154.25,161.7,4817,253260,39822467,
500085,"CHAMBAL FERTILISERS & CHEMICAL",A,STK,553.9,553.9,540.35,541.45,541.9,553.15,1635,59985,32735064,
500086,"EXIDE INDUSTRIES LTD.",A,STK,393.1,397.2,391.5,393.6,394.25,396.9,4863,175919,69416839,
500087,"CIPLA LTD.",A,STK,1590,1590,1568.25,1578.55,1578.55,1579.85,4951,95005,150178309,
500089,"DIC INDIA LTD.",B,STK,585,588.2,558.8,582.5,586.7,587,43,1550,899763,
500092,"CRISIL LTD.",A,STK,5098.5,5098.5,4876.5,4906.35,4940.6,5086.05,606,2105,10449590,
500093,"CG Power and Industrial Soluti",A,STK,675,676.05,659,663.65,663.65,671.2,4822,231631,153861357,
500096,"DABUR INDIA LTD.",A,STK,520.4,525,512.9,513.75,513.75,522.7,2954,113930,59278334,
500097,"DALMIA BHARAT SUGAR AND INDUST",B,STK,354.6,379,354.6,375.7,376.2,371.65,599,11391,4264452,
500101,"ARVIND LTD.",A,STK,279.85,286,275,284.65,284.65,283.1,1781,43240,12110214,
500103,"BHARAT HEAVY ELECTRICALS LTD.",A,STK,211.25,213.7,208.05,208.4,208.4,211.45,2917,175968,37052212,
500104,"HINDUSTAN PETROLEUM CORPORATIO",A,STK,382.35,386.55,380.65,381.7,381.7,383.2,2266,80348,30842791,
500106,"IFCI LTD.",A,STK,51.34,52.4,51.12,51.59,51.59,51.99,3508,427917,22144342,
500108,"MAHANAGAR TELEPHONE NIGAM LTD.",B,STK,44.52,44.66,43.6,43.89,43.89,44.64,1503,213513,9442438,
500109,"MANGALORE REFINERY & PETROCHEM",A,STK,123.65,123.7,121.5,121.7,121.8,123.9,594,27981,3431057,
500110,"CHENNAI PETROLEUM CORPORATION",A,STK,640.05,652.35,639.75,645.2,647.9,649.25,1151,21448,13871544,
500112,"STATE BANK OF INDIA",A,STK,807.8,810.6,800.7,802.05,802.05,807.8,8173,146716,118349834,
500113,"STEEL AUTHORITY OF INDIA LTD.",A,STK,120,120,118.1,119.35,119.35,119.85,2534,205087,24438742,
500114,"TITAN COMPANY LIMITED",A,STK,3550.7,3650,3550.7,3636.8,3636.9,3592.9,3078,23722,85955817,
500116,"IDBI BANK LTD.",A,STK,91.8,92.09,89.75,89.87,89.87,91.88,4157,590089,53265932,
500117,"DCW LTD.",A,STK,74.99,75,73.09,73.32,73.25,74.95,651,67079,4959906,
500119,"DHAMPUR SUGAR MILLS LTD.",B,STK,126,127.65,123.4,124.7,125.15,127.9,839,23678,2976975,
500120,"DIAMINES & CHEMICALS LTD.",B,STK,360,366.15,351.2,354.6,356,365,108,705,250410,
500123,"ELANTAS BECK INDIA LTD.",B,STK,11140,11140,10886.5,11061.15,11050,11048.6,73,253,2796338,
500124,"DR.REDDYS LABORATORIES LTD.",A,STK,1250.2,1267.45,1248.2,1260.8,1260.8,1263.35,10997,214839,270469369,
500125,"E.I.D.-PARRY (INDIA) LTD.",A,STK,1117.8,1133,1105.05,1127.15,1113.9,1130.2,1052,9703,10883352,
500126,"PROCTER & GAMBLE HEALTH LIMITE",A,STK,6298.05,6342.25,6254.95,6286.9,6284.6,6305.95,111,233,1466526,
500128,"ELECTROSTEEL CASTINGS LTD.",A,STK,98.55,99.8,97.2,98.35,98.35,98.9,1547,115957,11416533,
500133,"ESAB INDIA LTD.",A,STK,5325.5,5335.55,5218.45,5231.4,5218.45,5346.1,50,92,486201,
500135,"EPL LIMITED",A,STK,226.4,234.5,223.5,224.7,226.15,232.35,1312,43571,9943998,
500136,"ESTER INDUSTRIES LTD.",B,STK,106.6,118,105,111.05,111.1,107.95,1253,70737,8064185,
500142,"FGP LTD.",X,STK,11.25,11.38,10.48,10.54,10.48,11.03,61,3180,34501,
500143,"PH CAPITAL LTD.",X,STK,194.1,198,194.1,195.75,195.05,197.6,20,243,47317,
500144,"FINOLEX CABLES LTD.",A,STK,818.35,827.15,814.85,816.4,817.45,821.95,618,7571,6204668,
500147,"JOHN COCKERILL INDIA LIMITED",B,STK,4425.05,4589.95,4420,4459.25,4459.25,4498.2,446,2332,10497799,
500148,"UFLEX LTD.",B,STK,530.4,530.4,512.95,514.4,515.55,525.25,198,2933,1524382,
500150,"FOSECO INDIA LTD.",B,STK,6400.1,6575,6315,6455.1,6470,6482.2,292,1264,8141080,
500151,"GOLDEN TOBACCO LTD.",Z,STK,35,36.39,35,36.39,36.39,35.38,11,266,9382,
500153,"GANESH BENZOPLAST LTD.",B,STK,92.5,94.95,91.96,94.47,94.88,92.52,297,18243,1698171,
500159,"METROGLOBAL LIMITED",X,STK,128.9,130,127.5,129.85,130,128.3,17,369,47581,
500160,"GTL LTD.",B,STK,9.65,9.76,9.13,9.26,9.26,9.85,709,228517,2154802,
500163,"GODFREY PHILLIPS INDIA LTD.",A,STK,10550.05,11166.95,10406.7,10595.8,10595.8,10527.2,17458,90859,985349506,
500164,"GODREJ INDUSTRIES LTD.",A,STK,1298.15,1298.15,1248.85,1250.6,1252.9,1269.7,291,2880,3619754,
500165,"KANSAI NEROLAC PAINTS LTD.",A,STK,232.95,238.3,232.9,237.9,237.9,234.1,743,30080,7128906,
500166,"GOODRICKE GROUP LTD.",X,STK,191.5,204.85,191.5,194,193.85,192.95,85,2611,508163,
500168,"GOODYEAR INDIA LTD.",B,STK,980,986.5,979,980.25,980,980,203,4412,4324433,
500170,"GTN INDUSTRIES LTD.",X,STK,24.82,25,23.8,25,25,24.82,10,614,15225,
500171,"GHCL LTD.",A,STK,557.1,559.25,553.1,555.15,554.65,559.3,220,2044,1136168,
500173,"GFL LIMITED",B,STK,60.24,60.24,59.1,59.22,59.45,60.58,181,6115,364260,
500174,"GUJARAT LEASE FINANCING LTD.",T,STK,6.27,6.27,5.93,5.93,5.93,6.24,14,457,2761,
500179,"HCL INFOSYSTEMS LTD.",T,STK,15.24,15.5,14.7,15.1,15.1,15.17,190,20311,306516,
500180,"HDFC BANK LTD.",A,STK,972.95,972.95,955,958,958,973.05,17122,405706,390287549,
500182,"HERO MOTOCORP LTD.",A,STK,5165.05,5225,5079.4,5090.85,5090.85,5076,10060,76367,392953243,
500183,"HFCL LIMITED",A,STK,72.42,72.42,69.4,69.72,69.8,71.78,3642,696162,49427999,
500184,"Himadri Speciality Chemical Lt",A,STK,450.8,459.55,449,450.5,452.4,454.8,873,25533,11583943,
500185,"HINDUSTAN CONSTRUCTION CO.LTD.",T,STK,25.7,26.26,25.36,25.48,25.48,25.9,1740,405788,10433345,
500186,"HINDUSTAN OIL EXPLORATION CO.L",B,STK,163.7,163.7,161.4,161.65,161.5,163.7,128,4258,690996,
500187,"AGI GREENPAC LIMITED",A,STK,919,922.45,901.1,911.4,911.4,920.1,506,4433,4052880,
500188,"HINDUSTAN ZINC LTD.",A,STK,432.65,432.65,420.65,421.7,423.25,430.1,1927,60231,25581993,
500189,"NDL Ventures Limited",T,STK,90,92.99,88.01,89.39,89.35,88.98,35,3929,354814,
500191,"HMT LTD.",Z,STK,57.05,57.05,54.51,56,56,57.05,28,549,30490,
500192,"PRAG BOSIMI SYNTHETICS LTD.",X,STK,2.1,2.1,2,2,2,2.06,80,19655,39870,
500193,"HLV LIMITED",B,STK,11.75,11.75,11.45,11.61,11.64,11.77,382,69415,807909,
500199,"I G PETROCHEMICALS LTD.",B,STK,439.65,439.65,429.2,430.85,431.5,441.15,422,5824,2520359,
500201,"INDIA GLYCOLS LTD.",A,STK,802.05,831.55,802.05,815.25,815.25,816.55,1524,22111,18070788,
500202,"INDIA LEASE DEVELOPMENT LTD.",XT,STK,10.22,10.22,10.07,10.07,10.07,10.27,10,115,1165,
500206,"MARGO FINANCE LIMITED",X,STK,81,90,77,79.47,79.47,80.45,55,2160,173645,
500207,"INDO RAMA SYNTHETICS (INDIA) L",T,STK,49,52.6,48.2,50.44,51,50.73,156,48840,2405501,
500209,"INFOSYS LTD.",A,STK,1515.75,1528.4,1498.1,1500.05,1500.05,1529.85,9328,220827,332259232,
500210,"INGERSOLL-RAND (INDIA) LTD.",A,STK,3690.05,3791,3675,3747.3,3750.6,3755.75,203,635,2371654,
500213,"INTERNATIONAL TRAVEL HOUSE LTD",X,STK,506,506,485.9,486.4,486.05,500.85,192,1408,695730,
500214,"ION EXCHANGE (INDIA) LTD.",A,STK,439.75,439.75,420.6,422.25,422.75,432.2,1649,30625,13085655,
500215,"SUNDROP BRANDS LIMITED",B,STK,817.5,817.5,800,800.4,800,816.35,305,3757,3037786,
500219,"JAIN IRRIGATION SYSTEMS LTD.",A,STK,47.42,49.49,46.95,48.38,48.9,47.36,3289,324615,15710272,
500220,"JASCH INDUSTRIES LTD.",X,STK,174,175,172,173.05,174.9,175.1,14,1499,259351,
500227,"JINDAL POLY FILMS LTD.",B,STK,510.15,522,506,520.75,521.55,511.05,208,1970,1018414,
500228,"JSW STEEL LTD.",A,STK,1026.7,1054.95,1026.7,1035.9,1035.9,1047.5,2018,25955,27072635,
500233,"KAJARIA CERAMICS LTD.",A,STK,1233.9,1240,1213.9,1222.75,1218.05,1239.75,616,5075,6226384,
500234,"KAKATIYA CEMENT SUGAR & INDUST",B,STK,157.65,157.75,150.5,151.15,151.15,150.75,130,683,104434,
500235,"KALYANI STEELS LTD.",B,STK,842,848.15,831,834.8,831,850.35,228,2199,1847279,
500238,"WHIRLPOOL OF INDIA LTD.",A,STK,1275.05,1306,1267.6,1300.55,1306,1284.45,209,1715,2213591,
500239,"KG DENIM LTD.",X,STK,20.94,20.94,19,20.42,20.7,20.11,83,8514,171451,
500240,"KINETIC ENGINEERING LTD.",XT,STK,306.7,306.7,306.7,306.7,306.7,312.95,17,1236,379081,
500241,"KIRLOSKAR BROTHERS LTD.",A,STK,1989.85,2014.4,1973.05,1981.8,1979.05,2016.45,562,4826,9583737,
500243,"KIRLOSKAR INDUSTRIES LTD",B,STK,3690.05,3844.65,3690.05,3764.7,3762.3,3738.8,92,279,1056588,
500245,"KIRLOSKAR FERROUS INDUSTRIES L",A,STK,545,548.55,539,541.35,541.35,543.65,1040,19690,10695836,
500246,"ENVAIR ELECTRODYNE LTD.",X,STK,70.99,70.99,70,70,70,70.36,5,30,2105,
500247,"KOTAK MAHINDRA BANK LTD.",A,STK,1950,1966.5,1940.95,1946.1,1946.1,1965.3,1334,15710,30677908,
500249,"KSB LIMITED",A,STK,830.55,839.5,809.05,814.7,814.7,840.75,2287,51724,42935239,
500250,"L.G.BALAKRISHNAN & BROS.LTD.",B,STK,1275.15,1293.95,1268.75,1274.35,1268.75,1297.3,245,1995,2553523,
500251,"TRENT LTD.",A,STK,5295.05,5296,5212.85,5230.25,5245,5292.6,4652,48529,255378479,
500252,"LMW Limited",A,STK,14489.65,14916.85,14455.3,14591.2,14508,14571.75,72,118,1722053,
500253,"LIC HOUSING FINANCE LTD.",A,STK,555.55,559.7,546.2,547.35,547.85,560.35,1532,56492,31215472,
500257,"LUPIN LTD.",A,STK,1997.8,1997.8,1894.85,1902.45,1902.45,1923.8,874,4902,9338344,
500259,"LYKA LABS LTD.",B,STK,99.95,101.1,99.05,99.55,99.05,99.85,67,860,86065,
500260,"THE RAMCO CEMENTS LIMITED",A,STK,1045,1045.1,1020.1,1034.7,1040.9,1044.95,647,6087,6286103,
500262,"HYBRID FINANCIAL SERVICES LIMI",T,STK,15.5,15.5,15.38,15.38,15.38,16.18,6,98,1512,
500264,"MAFATLAL INDUSTRIES LTD.",B,STK,143.6,145.2,137.6,138.8,140.3,146.2,1111,114615,16087860,
500265,"MAHARASHTRA SEAMLESS LTD.",A,STK,652.15,656.9,645.6,655.05,655,656.55,300,4850,3163348,
500266,"MAHARASHTRA SCOOTERS LTD.",A,STK,15798.65,15798.65,15616.9,15752.55,15667.35,15522.75,133,247,3882008,
500267,"MAJESTIC AUTO LTD.",X,STK,334.1,334.1,324,324.2,324.2,335.8,34,846,276027,
500268,"MANALI PETROCHEMICAL LTD.",B,STK,64.21,65.91,64.06,64.89,64.63,65.17,497,50341,3267196,
500270,"BARODA RAYON CORPORATION LTD.",X,STK,148.05,150,146.2,149,149,148,52,1755,261460,
500271,"Max Financial Services Limited",A,STK,1610.1,1645.35,1598.1,1608.25,1614.2,1622.7,842,3299,5363969,
500277,"MID INDIA INDUSTRIES LTD.",X,STK,8.1,8.79,7.7,7.77,7.75,8.13,12,486,3857,
500279,"MIRC ELECTRONICS LTD.",T,STK,25.99,27.06,24.8,26.47,26.35,25.78,209,95055,2447214,
500280,"CENTURY ENKA LTD.",B,STK,495,508.9,495,503.3,504,501.75,155,1083,544681,
500282,"MODERN THREADS (INDIA) LTD.",B,STK,59.96,59.96,57.74,57.74,57.74,57.11,2,11,657,
500284,"LORDS CHLORO ALKALI LTD.",T,STK,181,188,174.5,177.85,180,183.55,126,7022,1243968,
500285,"SPICEJET LTD.",A,STK,36.7,37.09,35.3,36.03,36.03,36.55,14925,8300158,299903725,
500288,"MOREPEN LABORATORIES LTD.",A,STK,47.31,47.85,46.35,46.93,46.86,47.31,2128,243433,11442614,
500290,"MRF LTD.",A,STK,142406.85,143671.85,141152.7,142290.05,142515.2,142406.85,277,335,47606486,
500292,"HEIDELBERGCEMENT INDIA LTD.",B,STK,210.65,211.3,208.85,209.8,209.75,210.65,134,3490,732777,
500294,"NCC LIMITED",A,STK,211.9,212,207.3,207.85,208.2,211.9,1469,78709,16528003,
500295,"VEDANTA LIMITED",A,STK,428,429.75,421.9,424.25,424.25,428.25,13932,1038296,441916652,
500296,"NAHAR SPINNING MILLS LTD.",B,STK,207.5,210.55,207.15,208.4,209.05,209.15,39,1016,212425,
500298,"Naperol Investments Limited",X,STK,931,949.4,915.4,926.7,926.7,949.55,119,1181,1098532,
500300,"GRASIM INDUSTRIES LTD.",A,STK,2765.35,2806.6,2765.35,2784.2,2780,2795.2,888,5962,16631505,
500302,"PIRAMAL ENTERPRISES LTD.",A,STK,1136,1145.7,1117.85,1122.25,1123.35,1134.4,573,8156,9224279,
500304,"NIIT LTD.",A,STK,110.45,110.9,108,108.25,108.25,110.45,692,32440,3525626,
500306,"Jaykay Enterprises Limited",B,STK,149,153,148,149.1,149.1,149.8,599,104425,15728858,
500307,"NIRLON LTD.",B,STK,558.55,565.95,526.5,552.75,552.75,558.55,656,21996,12001293,
500312,"OIL AND NATURAL GAS CORPORATIO",A,STK,234.05,235.25,232.4,233.45,233.45,234.15,5762,1320179,309844071,
500313,"OIL COUNTRY TUBULAR LTD.",B,STK,83.3,83.3,80.85,81.99,81.82,83.02,71,1660,135784,
500314,"ORIENTAL HOTELS LTD.",B,STK,137.25,137.25,135,136,135.95,137.3,275,10911,1482270,
500317,"OSWAL AGRO MILLS LTD.",B,STK,84.89,84.89,75.47,77.96,77.79,77.62,140,8743,688516,
500319,"INDIAN SUCROSE LTD.",X,STK,96.8,96.8,90.05,91.83,90.05,93.81,54,2771,255732,
500322,"PANYAM CEMENTS & MINERAL INDUS",XT,STK,149.6,150.65,142.5,149.95,149.95,149.65,6,128,19227,
500325,"RELIANCE INDUSTRIES LTD.",A,STK,1387.05,1392.8,1367,1387.65,1387.65,1385.3,17734,422516,582869288,
500327,"Pil Italica Lifestyle Limited",T,STK,13.7,14,13.7,13.81,13.81,13.72,11,1893,26177,
500330,"RAYMOND LTD.",A,STK,618.75,618.75,600.75,606.2,606.2,619.95,2502,48545,29472276,
500331,"PIDILITE INDUSTRIES LTD.",A,STK,3070.65,3103,3058,3064.1,3066,3100.95,2035,8891,27408606,
500333,"PIX TRANSMISSIONS LTD.",B,STK,1393.85,1393.85,1349.25,1364.1,1369.8,1371.6,146,1390,1901435,
500335,"BIRLA CORPORATION LTD.",A,STK,1250.05,1272.9,1245.55,1249.5,1249.8,1257.35,478,4279,5382719,
500336,"SURYA ROSHNI LTD.",A,STK,285.6,285.6,276.8,280.9,280.75,281.7,532,11492,3217109,
500337,"PRIME SECURITIES LTD.",B,STK,250.05,256.6,244.75,246.65,247.45,258,122,2339,586836,
500338,"PRISM JOHNSON LIMITED.",A,STK,147.05,148.3,146,147.4,147.3,148.2,224,8456,1245454,
500339,"RAIN INDUSTRIES LIMITED",A,STK,140,140.55,135.5,136.1,136.1,140.65,1839,141644,19507408,
500342,"PRUDENTIAL SUGAR CORPORATION L",B,STK,36.89,37.5,36.5,37.29,37.29,36.7,56,935,34817,
500343,"AMJ LAND HOLDINGS LIMITED",B,STK,56.5,57,55.46,56.52,56.65,56.89,129,4512,253901,
500346,"PUNJAB COMMUNICATIONS LTD.",T,STK,53.7,55.22,51.11,51.4,52.95,53.79,58,4418,232688,
500350,"RSWM LTD.",B,STK,148.75,151.45,148.75,150.45,149.85,149.2,29,202,30230,
500354,"RAJSHREE SUGARS & CHEMICALS LT",B,STK,38.28,38.4,37.72,38.11,37.72,37.96,44,1360,51830,
500355,"RALLIS INDIA LTD.",A,STK,365,365,340.25,341.6,341.6,367,2910,105906,37239428,
500356,"SHREE RAMA NEWSPRINT LTD.",T,STK,31.7,31.7,31.7,31.7,31.7,32.34,9,3889,123281,
500360,"RAPICUT CARBIDES LTD.",XT,STK,78.6,81.38,77.51,78.04,77.8,81.38,19,1756,138925,
500365,"WELSPUN SPECIALTY SOLUTIONS LI",B,STK,30.15,31.15,30.15,31,30.99,30.5,448,313678,9681871,
500366,"ROLTA INDIA LTD.",Z,STK,2.07,2.09,2.01,2.05,2.05,2.09,66,45211,92730,
500367,"RUBFILA INTERNATIONAL LTD.",B,STK,75.3,79.5,75.04,78.08,78,75.01,590,36885,2860361,
500368,"Patanjali Foods Limited",A,STK,1800.85,1803.1,1760,1772.55,1772.55,1800.8,1857,19204,34219457,
500370,"SALORA INTERNATIONAL LTD.",X,STK,44.29,45,41.44,42.41,42.37,41.99,49,4338,187430,
500378,"JINDAL SAW LTD.",A,STK,199.95,202.6,196.1,200.05,200.05,197.85,1698,158195,31591773,
500380,"JK LAKSHMI CEMENT LTD.",A,STK,921.05,926.2,907.9,913.65,908,924.45,433,3526,3238995,
500387,"SHREE CEMENT LTD.",A,STK,30100,30139.8,29621.7,29657.5,29655.15,30112.85,131,248,7413764,
500388,"SHREE KRISHNA PAPER MILLS & IN",X,STK,37.99,37.99,37.47,37.47,37.47,36.53,2,2,75,
500389,"SILVERLINE TECHNOLOGIES LTD.",XT,STK,12.75,12.75,12.75,12.75,12.75,12.15,121,54309,692439,
500390,"RELIANCE INFRASTRUCTURE LTD.",T,STK,269.9,277.9,265,273.9,273.9,267.35,2044,140874,38462189,
500400,"TATA POWER CO.LTD.",A,STK,376.45,378.6,370.25,371.05,371.05,377.95,14232,488164,182632816,
500402,"SPML INFRA LIMITED",B,STK,275,279.8,263.95,265.95,265.5,273.05,969,28718,7872267,
500403,"SUNDRAM FASTENERS LTD.",A,STK,980.75,1038.95,979.45,1019.55,1019.55,970.65,1954,32224,32591282,
500404,"SUNFLAG IRON & STEEL CO.LTD.",B,STK,276.75,277.25,269.4,269.9,270.6,275.4,348,8915,2427779,
500405,"SUPREME PETROCHEM LTD.",A,STK,730.3,772.6,730.3,750.8,746.6,769.5,206,1938,1474324,
500407,"SWARAJ ENGINES LTD.",B,STK,4007.1,4075,3975,4030.4,4051.1,4027.05,328,1061,4276769,
500408,"TATA ELXSI LTD.",A,STK,5504.65,5504.65,5321.2,5340.45,5340.45,5477.85,1823,8058,43449078,
500410,"ACC LTD.",A,STK,1817.75,1817.75,1782.9,1800.25,1800.3,1798.35,445,3966,7135516,
500411,"THERMAX LTD.",A,STK,3263.15,3378.95,3170.9,3187.5,3187.5,3261.6,2025,14588,47838031,
500412,"THIRUMALAI CHEMICALS LTD.",A,STK,281.6,302,279.3,297,297,280.55,1172,40487,11887036,
500413,"THOMAS COOK (INDIA) LTD.",A,STK,165.5,179.8,165.5,177.45,177.95,174,1043,67991,12068752,
500414,"TIMEX GROUP INDIA LTD.",B,STK,295,306.05,292.4,302.25,302.25,291.5,5874,682158,205391618,
500418,"TOKYO PLAST INTERNATIONAL LTD.",B,STK,127.2,127.2,124.5,125.4,125.4,124.3,5,26,3298,
500420,"TORRENT PHARMACEUTICALS LTD.",A,STK,3606,3625.6,3566.8,3578.45,3571.05,3602.45,594,1888,6777815,
500421,"TPI INDIA LTD.",X,STK,17.55,18.5,17.25,17.5,17.5,18.34,101,15143,267970,
500422,"TRANSCHEM LTD.",X,STK,50.52,51.9,49,49,49,50.02,42,2327,117006,
500425,"AMBUJA CEMENTS LTD.",A,STK,570.95,570.95,559.8,562.1,563.3,572.35,1286,24989,14099177,
500426,"UTL INDUSTRIES LIMITED",X,STK,1.9,1.9,1.89,1.9,1.9,1.99,50,24416,46268,
500429,"UNIPHOS ENTERPRISES LTD.",B,STK,152.45,155,150.45,152.55,152.5,152.45,113,3019,460107,
500439,"VARDHMAN HOLDINGS LTD.",B,STK,3793,3800.85,3745.3,3790,3790,3800.85,16,22,82802,
500440,"HINDALCO INDUSTRIES LTD.",A,STK,700.2,706.55,697.95,701.6,699.35,704.85,1912,65018,45675166,
500444,"West Coast Paper Mills Limited",B,STK,519.6,519.6,502.9,506.45,509.3,519.6,392,8943,4557788,
500449,"HINDUSTAN ORGANIC CHEMICALS LT",B,STK,34.41,35.5,34.11,34.82,34.82,34.96,226,50234,1743640,
500456,"PASUPATI ACRYLON LTD.",B,STK,42.06,42.49,41.5,41.81,41.76,42.2,86,4651,194477,
500458,"Kore Foods Limited",XT,STK,29.26,29.26,29.26,29.26,29.26,29.85,10,2800,81928,
500459,"PROCTER & GAMBLE HYGIENE & HEA",A,STK,13065,13117.95,13020.1,13054.95,13024,13115.6,133,240,3136301,
500460,"MUKAND LTD.",B,STK,130.55,131.05,127.8,128.45,128.45,130.45,360,18546,2396477,
500463,"BLACK BOX LIMITED",T,STK,451,471.9,451,455.35,455.35,461.15,642,14662,6729881,
500464,"UCAL LIMITED",B,STK,136.05,137,134.7,136.75,136.75,136.05,21,560,76233,
500467,"HARRISONS MALAYALAM LTD.",B,STK,202.3,215.25,202.3,211.75,211.9,211.85,44,318,67466,
500469,"FEDERAL BANK LTD.",A,STK,191.75,192.6,190.5,191.8,192.6,192.3,2487,105145,20140235,
500470,"TATA STEEL LTD.",A,STK,156.1,156.1,153.2,153.55,153.55,155,10223,725103,111835163,
500472,"SKF INDIA LTD.",A,STK,4520.05,4552.75,4480,4492.9,4480,4545.55,119,328,1484658,
500477,"ASHOK LEYLAND LTD.",A,STK,129.1,131.95,129.1,129.5,129.5,131.45,4901,386178,50285226,
500480,"CUMMINS INDIA LTD.",A,STK,3805.2,3849.9,3776.6,3835.2,3826.8,3840.55,2341,8744,33396520,
500483,"TATA COMMUNICATIONS LTD.",A,STK,1563.15,1580.35,1545.7,1558.7,1556,1560.9,1808,1375013,2149048811,
500488,"ABBOTT INDIA LTD.",A,STK,32129.35,32129.35,31390,31490.45,31580,31929.35,305,410,12983304,
500490,"BAJAJ HOLDINGS & INVESTMENT LT",A,STK,13116.65,13190,12903.35,12975.6,12946,12987.1,431,1170,15222137,
500493,"BHARAT FORGE LTD.",A,STK,1103.35,1132.25,1103.35,1124.9,1124.5,1121.95,1315,22865,25634917,
500495,"Escorts Kubota Limited",A,STK,3522.2,3553.85,3462.3,3476.2,3471.65,3547.3,492,2635,9274944,
500500,"HINDUSTAN MOTORS LTD.",T,STK,22.01,22.44,21.81,22.15,22.15,22.47,604,87530,1938723,
