SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
132822,"VODAFONE IDEA  LIMITED",A,STK,6.7,6.7,6.65,6.62,6.65,6.58,3,3,20,
500002,"ABB INDIA LIMITED",A,STK,5249.95,5249.95,5149.45,5162.65,5151,5188.25,4591,38772,200772503,
500003,"AEGIS LOGISTICS LTD.",A,STK,711.95,711.95,695.55,698.1,701.3,701.8,837,13426,9399737,
500008,"Amara Raja Energy & Mobility L",A,STK,1030.75,1034.05,1000,1001.8,1000,1021.2,1596,29716,30137104,
500009,"AMBALAL SARABHAI ENTERPRISES L",X,STK,32.97,34.5,32.2,32.56,32.2,32.4,371,73346,2433339,
500012,"ANDHRA PETROCHEMICALS LTD.",X,STK,50.84,50.99,49.37,49.68,49.9,50.32,302,34279,1716699,
500013,"ANSAL PROPERTIES & INFRASTRUCT",Z,STK,5.2,5.2,5.11,5.2,5.2,5.1,32,5284,27373,
500014,"UTIQUE ENTERPRISES LIMITED",X,STK,5.32,5.48,5.32,5.38,5.35,5.32,58,12010,64499,
500016,"ARUNA HOTELS LTD.",X,STK,9.13,9.13,8.7,8.95,8.95,9.12,38,9056,81296,
500020,"BOMBAY DYEING & MFG.CO.LTD.",A,STK,183.45,184,175.5,176.5,175.6,181.2,1586,102618,18491170,
500023,"ASIAN HOTELS (NORTH) LIMITED",B,STK,341.6,341.6,330.85,330.85,330.85,325.4,8,62,20589,
500027,"ATUL LTD.",A,STK,6460,6460,6354.45,6399.7,6372.2,6417.8,411,1582,10121996,
500028,"ATV PROJECTS INDIA LTD.",X,STK,39.59,39.59,38.4,39.05,39.2,38.75,173,23962,936132,
500031,"BAJAJ ELECTRICALS LTD.",A,STK,585,593,569,572.25,574,575.15,973,10803,6239965,
500032,"BAJAJ HINDUSTHAN SUGAR LIMITED",A,STK,21.81,21.81,21.12,21.25,21.25,21.53,3348,1485869,31725500,
500033,"FORCE MOTORS LTD.",A,STK,20449.45,20449.45,17917,18096.1,18096.1,19780.45,5994,19036,357552561,
500034,"BAJAJ FINANCE LIMITED",A,STK,915,948.2,912.9,934.85,934.85,896.5,45927,1990383,1864341197,
500038,"BALRAMPUR CHINI MILLS LTD.",A,STK,564.4,564.4,549.15,553.85,553.5,559.5,659,9463,5240322,
500039,"BANCO PRODUCTS (INDIA) LTD.",A,STK,637.05,642.4,606.5,609.4,609.4,630.75,1163,17501,10854231,
500040,"ADITYA BIRLA REAL ESTATE LIMIT",A,STK,1829.2,1832.9,1801.65,1816.2,1820.95,1817,513,3845,6989092,
500041,"BANNARI AMMAN SUGARS LTD.",B,STK,3699,3699,3639.6,3651.7,3651.7,3652.8,9,11,40346,
500042,"BASF INDIA LTD.",A,STK,4689.25,4693.4,4589.6,4629.1,4616.1,4689.25,271,712,3311969,
500043,"BATA INDIA LTD.",A,STK,1189.2,1254.95,1169.95,1244.55,1244.55,1163.5,13159,238722,294310344,
500048,"BEML LTD.",A,STK,4139.8,4139.8,3940,3950.35,3950,4101.45,2097,14101,56610919,
500049,"BHARAT ELECTRONICS LTD.",A,STK,381.6,381.6,372,372.6,372.6,378.7,12532,551324,207331690,
500052,"BHANSALI ENGINEERING POLYMERS",B,STK,107.05,108.9,106.2,106.4,106.45,107.3,330,18742,2014101,
500058,"BIHAR SPONGE IRON LTD.",XT,STK,13.68,13.97,13.22,13.4,13.48,13.41,41,3877,52908,
500059,"BIL VYAPAR LIMITED",T,STK,12.49,13.11,12.49,13.08,13.11,12.49,34,13935,181133,
500060,"Birla Cable Limited",T,STK,159.95,159.95,156.8,158.4,159.35,158.95,77,6715,1066683,
500067,"BLUE STAR LTD.",A,STK,2049.95,2049.95,1935.4,1942.85,1942.85,1960.25,3280,25754,50820292,
500068,"DISA INDIA LTD.",B,STK,13719.6,13888.9,13355.05,13412.55,13412.55,13719.6,98,169,2280480,
500069,"QUEST CAPITAL MARKETS LIMITED",X,STK,354.95,354.95,344.3,348.25,348.25,354.8,9,225,79420,
500074,"BPL LTD.",B,STK,88.99,91.1,83.71,85.34,85,86.6,547,19261,1685638,
500078,"ORIENTAL AROMATICS LIMITED",B,STK,345.45,349.9,340,342.1,342.1,337.9,69,367,126619,
500083,"CENTURY EXTRUSIONS LTD.",B,STK,22.01,22.55,21.5,21.64,21.63,22.01,437,14623,320376,
500084,"CESC LTD.",A,STK,156.05,156.8,153.25,153.7,153.85,155.05,832,49790,7689365,
500085,"CHAMBAL FERTILISERS & CHEMICAL",A,STK,580.05,580.1,554.95,557.4,557,569.6,2475,73793,41665871,
500086,"EXIDE INDUSTRIES LTD.",A,STK,423.4,423.4,404.3,405.6,405.6,418.75,3266,122917,50591814,
500087,"CIPLA LTD.",A,STK,1595.05,1595.05,1573.95,1577.65,1577.65,1579,1665,19742,31175613,
500089,"DIC INDIA LTD.",B,STK,586.6,592.35,580.4,582,582,594.55,53,109,63863,
500092,"CRISIL LTD.",A,STK,4919.05,5091.85,4919.05,5005.65,5003,5059.9,305,828,4158509,
500093,"CG Power and Industrial Soluti",A,STK,743.55,751,735,740.15,740.15,733.6,12187,367098,273151943,
500096,"DABUR INDIA LTD.",A,STK,556.05,576.8,551.45,552.9,552.9,543.4,8335,289965,162316913,
500097,"DALMIA BHARAT SUGAR AND INDUST",B,STK,394.45,394.45,380,380.35,381.5,387.85,1002,38348,14685358,
500101,"ARVIND LTD.",A,STK,294.7,296.8,288.55,294.2,293.95,289.95,1016,26125,7643241,
500103,"BHARAT HEAVY ELECTRICALS LTD.",A,STK,222.2,222.2,210.5,211.1,211.1,216.9,5116,520487,112137340,
500104,"HINDUSTAN PETROLEUM CORPORATIO",A,STK,388.4,391.7,383.7,384.5,384.5,387.2,1975,153994,59371984,
500106,"IFCI LTD.",A,STK,53.92,54.4,52.01,52.2,52.2,53.45,2680,480016,25497962,
500108,"MAHANAGAR TELEPHONE NIGAM LTD.",B,STK,45.11,45.64,44.33,44.5,44.6,44.95,972,227731,10242711,
500109,"MANGALORE REFINERY & PETROCHEM",A,STK,128.75,128.75,124.45,125,125,127.2,759,61108,7699206,
500110,"CHENNAI PETROLEUM CORPORATION",A,STK,708,708,688.85,692.35,691.5,698.6,971,20613,14421841,
500112,"STATE BANK OF INDIA",A,STK,816.75,816.75,807.85,809.35,809.35,812.15,21762,619504,501879525,
500113,"STEEL AUTHORITY OF INDIA LTD.",A,STK,129.85,130.15,127.15,127.6,127.6,129.75,5679,643612,82462461,
500114,"TITAN COMPANY LIMITED",A,STK,3725.15,3725.2,3677,3686.35,3677.6,3691.4,4121,23336,86264230,
500116,"IDBI BANK LTD.",A,STK,91.77,91.77,88.2,89.27,89.27,90.58,2703,323907,29140931,
500117,"DCW LTD.",A,STK,77.02,77.82,75.14,75.42,75.53,76.98,568,63249,4834540,
500119,"DHAMPUR SUGAR MILLS LTD.",B,STK,139.4,139.5,135.25,137.25,137.25,138.85,304,13961,1909226,
500120,"DIAMINES & CHEMICALS LTD.",B,STK,377.85,420.3,372.25,379.25,374.85,378.85,376,4314,1677058,
500123,"ELANTAS BECK INDIA LTD.",B,STK,11000,11000,10801,10876.2,10890,10971,61,264,2876391,
500124,"DR.REDDYS LABORATORIES LTD.",A,STK,1272,1274,1251,1253.4,1253.4,1262.55,2354,29840,37720522,
500125,"E.I.D.-PARRY (INDIA) LTD.",A,STK,1125.55,1134.2,1110.3,1123.15,1121.7,1123.8,1100,12120,13570432,
500126,"PROCTER & GAMBLE HEALTH LIMITE",A,STK,6325,6541.6,6325,6460.25,6500,6322,522,1682,10805249,
500128,"ELECTROSTEEL CASTINGS LTD.",A,STK,103,103,97.99,98.27,98.79,101.13,1974,178902,17798195,
500133,"ESAB INDIA LTD.",A,STK,5134.45,5193.25,5129.7,5139.55,5138.35,5103.45,45,95,489003,
500135,"EPL LIMITED",A,STK,234.95,238.6,229.2,230.25,230.2,232.35,963,31649,7386028,
500136,"ESTER INDUSTRIES LTD.",B,STK,120.25,122.8,118.4,119.3,119.3,119.1,873,42376,5089055,
500142,"FGP LTD.",X,STK,9.84,9.84,9.15,9.68,9.68,9.41,25,1981,18567,
500143,"PH CAPITAL LTD.",X,STK,188,190.9,183.5,183.85,183.5,188,48,1271,235530,
500144,"FINOLEX CABLES LTD.",A,STK,859,863.3,841.55,843.45,843.45,858.25,1279,15003,12754041,
500147,"JOHN COCKERILL INDIA LIMITED",B,STK,4518.95,4518.95,4380.25,4389.4,4380.25,4444.75,333,1259,5580905,
500148,"UFLEX LTD.",B,STK,549.95,562.8,547.25,550.8,552.1,548.3,578,6109,3392546,
500150,"FOSECO INDIA LTD.",B,STK,6437,6486.25,6234.35,6427.65,6387.1,6327.8,388,1100,7020996,
500151,"GOLDEN TOBACCO LTD.",Z,STK,35.05,36.96,34.62,35.32,35.32,36.4,11,613,21519,
500153,"GANESH BENZOPLAST LTD.",B,STK,98.2,98.47,96.5,96.71,97.3,97.63,387,15145,1477411,
500159,"METROGLOBAL LIMITED",X,STK,136.8,136.8,130.9,132,132.05,128.7,27,783,105252,
500160,"GTL LTD.",B,STK,9.44,9.44,9.15,9.21,9.18,9.22,354,67541,623806,
500163,"GODFREY PHILLIPS INDIA LTD.",A,STK,10400.35,10721.25,10267.5,10466.65,10466.65,10197.5,12699,80538,846072984,
500164,"GODREJ INDUSTRIES LTD.",A,STK,1216.55,1218.9,1183.5,1195.95,1200,1200.6,304,2893,3457020,
500165,"KANSAI NEROLAC PAINTS LTD.",A,STK,248.95,250.45,241.5,243.45,243.45,244.9,790,26605,6540150,
500166,"GOODRICKE GROUP LTD.",X,STK,202,202,195,195.7,195.7,196.5,68,5317,1046702,
500168,"GOODYEAR INDIA LTD.",B,STK,994,1002.9,979.9,980.05,980.6,980.4,391,6733,6615440,
500170,"GTN INDUSTRIES LTD.",X,STK,24.55,24.9,23.36,24.79,24.87,24.57,11,530,12566,
500171,"GHCL LTD.",A,STK,571.25,571.45,560.25,562.2,563.3,568.2,247,2545,1433931,
500173,"GFL LIMITED",B,STK,61.93,61.93,59.27,59.84,59.27,60.57,231,6415,386391,
500174,"GUJARAT LEASE FINANCING LTD.",T,STK,6.31,6.31,5.89,5.9,5.89,6.19,18,8234,48577,
500178,"HARIG CRANKSHAFTS LTD.",XT,STK,3.16,3.16,3.16,3.16,3.16,3.01,13,121,382,
500179,"HCL INFOSYSTEMS LTD.",T,STK,16.4,16.6,15.6,15.62,15.6,16.04,172,15713,253282,
500180,"HDFC BANK LTD.",A,STK,961.9,965.8,956.25,961.2,961.2,953.8,25340,787031,756589545,
500182,"HERO MOTOCORP LTD.",A,STK,5539.6,5539.6,5341.85,5351.05,5352,5348.8,6577,68716,369494661,
500183,"HFCL LIMITED",A,STK,72.35,72.5,69.85,70.04,70.04,71.67,2033,385244,27332644,
500184,"Himadri Speciality Chemical Lt",A,STK,468.95,472,455.65,457.2,457.85,464.65,1631,38703,17942703,
500185,"HINDUSTAN CONSTRUCTION CO.LTD.",T,STK,28.49,29,27.3,27.65,27.61,28.03,1735,727007,20393806,
500186,"HINDUSTAN OIL EXPLORATION CO.L",B,STK,175.65,177.6,173.05,175.15,175.15,174.85,985,45943,8056356,
500187,"AGI GREENPAC LIMITED",A,STK,900,900,856.85,859.05,867,880,383,3530,3075311,
500188,"HINDUSTAN ZINC LTD.",A,STK,448.95,448.95,435.3,438.1,438.1,445.3,4283,147963,64951657,
500189,"NDL Ventures Limited",T,STK,85,89.99,85,87.32,87.3,87.25,16,2920,254796,
500191,"HMT LTD.",Z,STK,55.86,58,55.86,57.4,57.4,55.82,39,2864,163822,
500192,"PRAG BOSIMI SYNTHETICS LTD.",X,STK,1.99,2.25,1.98,2.13,2.19,1.98,103,31649,64306,
500193,"HLV LIMITED",B,STK,11.89,12.21,11.85,11.86,11.9,11.97,221,42237,506562,
500199,"I G PETROCHEMICALS LTD.",B,STK,439.7,448.35,439.7,445.85,445.85,439.05,68,535,237299,
500201,"INDIA GLYCOLS LTD.",A,STK,857.1,872.5,838.65,849.3,849.5,853.9,1413,21345,18273288,
500202,"INDIA LEASE DEVELOPMENT LTD.",XT,STK,9.36,9.36,9.22,9.22,9.22,9.4,12,586,5437,
500206,"MARGO FINANCE LIMITED",X,STK,78.5,78.89,78.1,78.24,78.1,78.5,28,279,21888,
500207,"INDO RAMA SYNTHETICS (INDIA) L",T,STK,54.87,54.87,53.05,53.38,53.9,53.27,66,13853,754522,
500209,"INFOSYS LTD.",A,STK,1482.45,1485,1460,1463.25,1463.25,1479.3,30157,498970,731843989,
500210,"INGERSOLL-RAND (INDIA) LTD.",A,STK,3883.55,3899.95,3828.7,3883.55,3881,3851.35,62,125,484363,
500213,"INTERNATIONAL TRAVEL HOUSE LTD",X,STK,489,497,482,493,493,489,98,2135,1043293,
500214,"ION EXCHANGE (INDIA) LTD.",A,STK,420.05,426.35,416.75,417.3,416.85,418.85,1578,42930,18085453,
500215,"SUNDROP BRANDS LIMITED",B,STK,869.85,882,844,855.55,844,862.2,161,1199,1029732,
500219,"JAIN IRRIGATION SYSTEMS LTD.",A,STK,58.12,58.12,54.5,55.13,54.5,57,3304,621100,34993253,
500220,"JASCH INDUSTRIES LTD.",X,STK,184.35,189.85,182,187.15,182.1,184.35,12,212,39352,
500227,"JINDAL POLY FILMS LTD.",B,STK,592.15,597.25,592.1,594.6,592.5,600.1,215,3096,1840255,
500228,"JSW STEEL LTD.",A,STK,1071.15,1075.15,1066,1072.2,1071.35,1072.35,1931,31169,33372898,
500233,"KAJARIA CERAMICS LTD.",A,STK,1245,1254.95,1222,1238.85,1243.05,1235.45,629,8858,10975186,
500234,"KAKATIYA CEMENT SUGAR & INDUST",B,STK,160,160.05,157.45,157.45,157.45,159.5,25,180,28569,
500235,"KALYANI STEELS LTD.",B,STK,850,858,826.95,828.9,828.1,845.9,466,4254,3573420,
500238,"WHIRLPOOL OF INDIA LTD.",A,STK,1399.4,1399.4,1345,1350.25,1354.3,1343,745,6647,9126031,
500239,"KG DENIM LTD.",X,STK,19.8,23.2,19.8,20.69,20.66,20.57,125,11195,236856,
500240,"KINETIC ENGINEERING LTD.",XT,STK,300.35,300.35,298,299,299,294.5,65,27736,8322035,
500241,"KIRLOSKAR BROTHERS LTD.",A,STK,2056.7,2057.85,2010.8,2017.75,2020,2041.15,874,4386,8893456,
500243,"KIRLOSKAR INDUSTRIES LTD",B,STK,4034.95,4034.95,3758.2,3802.85,3769.55,3849.8,141,637,2436046,
500245,"KIRLOSKAR FERROUS INDUSTRIES L",A,STK,542.15,545.95,539,540.7,542,542.5,1197,14762,7991265,
500246,"ENVAIR ELECTRODYNE LTD.",X,STK,79.49,79.49,78.35,78.37,78.4,72.4,9,266,20910,
500247,"KOTAK MAHINDRA BANK LTD.",A,STK,1969.95,1971.2,1946.65,1949.9,1949.9,1960.4,9220,60915,119109665,
500249,"KSB LIMITED",A,STK,825,848.45,811,815.5,813.85,842.4,339,2899,2387496,
500250,"L.G.BALAKRISHNAN & BROS.LTD.",B,STK,1305.05,1361.15,1305.05,1329.75,1329.1,1349.3,268,1823,2433241,
500251,"TRENT LTD.",A,STK,5539.45,5674,5501.5,5524.85,5544.5,5470.85,7889,53265,297674111,
500252,"LMW Limited",A,STK,14200,14650,14163.5,14356.45,14400,14111.35,303,508,7339295,
500253,"LIC HOUSING FINANCE LTD.",A,STK,562.5,565.15,553.15,554.45,554.45,557.25,1574,48786,27240118,
500257,"LUPIN LTD.",A,STK,1967.95,1967.95,1930.95,1939.4,1937.1,1951.65,1504,9259,17956801,
500259,"LYKA LABS LTD.",B,STK,100.39,101.54,99.86,100.05,99.86,101.4,197,1869,187327,
500260,"THE RAMCO CEMENTS LIMITED",A,STK,1099,1099.2,1069.1,1090.2,1090,1086.85,696,10575,11466916,
500262,"HYBRID FINANCIAL SERVICES LIMI",T,STK,15.06,15.06,14.36,14.41,15.05,15.06,15,1527,22006,
500264,"MAFATLAL INDUSTRIES LTD.",B,STK,149.9,149.9,144,144.6,144.6,147.3,425,53942,7873230,
500265,"MAHARASHTRA SEAMLESS LTD.",A,STK,663.85,669.65,646.15,647.15,650.9,664,837,16516,10820177,
500266,"MAHARASHTRA SCOOTERS LTD.",A,STK,16693.45,17062.45,16584,16870.35,16855,16579.25,297,622,10495268,
500267,"MAJESTIC AUTO LTD.",X,STK,340.05,345,336.05,337.1,337.1,335.9,25,1286,434856,
500268,"MANALI PETROCHEMICAL LTD.",B,STK,74.64,75.96,71.4,71.63,71.63,73.77,1139,102489,7536251,
500270,"BARODA RAYON CORPORATION LTD.",X,STK,145.25,146.2,142.4,145.25,144.25,145.25,51,509,73247,
500271,"Max Financial Services Limited",A,STK,1640,1650,1550.25,1566.5,1566.4,1616.6,2186,14109,22387677,
500277,"MID INDIA INDUSTRIES LTD.",X,STK,8,8.1,8,8.04,8.04,8.02,14,1279,10299,
500279,"MIRC ELECTRONICS LTD.",T,STK,29.35,29.75,28.08,28.45,28.26,29.15,347,175784,5066887,
500280,"CENTURY ENKA LTD.",B,STK,503,512.2,498,498.9,498,505.1,54,276,138729,
500282,"MODERN THREADS (INDIA) LTD.",B,STK,57.81,57.81,55.47,56.89,56.89,55.06,17,207,11810,
500284,"LORDS CHLORO ALKALI LTD.",T,STK,184.4,184.4,179,180.95,182,184.4,39,1518,273322,
500285,"SPICEJET LTD.",A,STK,36.22,36.53,34.35,35.01,35.01,35.8,10243,7768466,276741126,
500288,"MOREPEN LABORATORIES LTD.",A,STK,51.45,51.78,49.1,49.58,49.58,49.93,1799,316060,15943326,
500290,"MRF LTD.",A,STK,150401,155554.95,149010,149711.55,149010,150444.1,446,582,88126672,
500292,"HEIDELBERGCEMENT INDIA LTD.",B,STK,216.75,218.65,214.6,215.1,214.6,213.7,162,9316,2014998,
500294,"NCC LIMITED",A,STK,215.15,215.15,206.55,207.35,207.35,212.9,3492,142802,30057498,
500295,"VEDANTA LIMITED",A,STK,441.95,444.6,435,435.65,435.7,439.4,9882,761698,334754428,
500296,"NAHAR SPINNING MILLS LTD.",B,STK,222.45,225,215,215.9,216.7,220.7,174,1604,351096,
500298,"Naperol Investments Limited",X,STK,949.4,972,935,946.8,953.45,935.4,235,2964,2839445,
500300,"GRASIM INDUSTRIES LTD.",A,STK,2847.45,2865,2802.2,2815.9,2821.5,2777.05,2381,71114,200653754,
500302,"PIRAMAL ENTERPRISES LTD.",A,STK,1091.7,1110.9,1072.65,1077.05,1081,1092.15,1132,13925,15202016,
500304,"NIIT LTD.",A,STK,117.65,117.65,113.1,113.7,113.85,114.8,247,18691,2128792,
500306,"Jaykay Enterprises Limited",B,STK,150.55,151.85,148.25,148.7,148.7,150.5,338,26427,3950081,
500307,"NIRLON LTD.",B,STK,550.5,553,542,543.65,545,546.05,370,5328,2906254,
500312,"OIL AND NATURAL GAS CORPORATIO",A,STK,238.95,239.5,235.5,235.85,235.85,239.15,8077,379308,89771553,
500313,"OIL COUNTRY TUBULAR LTD.",B,STK,82.51,83.68,82.5,82.5,82.5,83,38,1860,154345,
500314,"ORIENTAL HOTELS LTD.",B,STK,140,141.8,139.2,139.65,139.7,139.4,264,11015,1540930,
500317,"OSWAL AGRO MILLS LTD.",B,STK,79,79.44,75.23,75.81,75.43,78.33,207,19338,1481889,
500319,"INDIAN SUCROSE LTD.",X,STK,97.51,98.3,93.1,94.56,94.56,97.99,44,1736,164370,
500322,"PANYAM CEMENTS & MINERAL INDUS",XT,STK,145.5,145.5,141,141,141,141,7,138,19478,
500325,"RELIANCE INDUSTRIES LTD.",A,STK,1370,1374.45,1356.6,1359.2,1359.2,1371.55,28070,838446,1141960874,
500327,"Pil Italica Lifestyle Limited",T,STK,13.52,14.09,13.52,14.04,14.04,13.79,18,6727,91804,
500330,"RAYMOND LTD.",A,STK,625,642.4,607,611.55,613.9,616.55,2518,52405,32705197,
500331,"PIDILITE INDUSTRIES LTD.",A,STK,3117,3149,3099.15,3121.65,3121.65,3112.25,4030,31904,99662318,
500333,"PIX TRANSMISSIONS LTD.",B,STK,1436.15,1469,1406.7,1437.75,1431.6,1437.7,447,3077,4458773,
500335,"BIRLA CORPORATION LTD.",A,STK,1327.05,1335,1290,1293.7,1296.7,1301.85,431,6622,8678362,
500336,"SURYA ROSHNI LTD.",A,STK,305.1,308.85,293.75,296.2,295.3,308.6,596,13439,4062253,
500337,"PRIME SECURITIES LTD.",B,STK,265.3,275.7,256.8,260.35,256.8,261.25,447,194212,52856200,
500338,"PRISM JOHNSON LIMITED.",A,STK,153.85,154.2,148.5,149.1,149.35,150.25,140,5449,823983,
500339,"RAIN INDUSTRIES LIMITED",A,STK,140.55,140.95,135.05,135.3,135.3,139.05,1505,72770,9964043,
500342,"PRUDENTIAL SUGAR CORPORATION L",B,STK,39.57,39.57,37.72,37.99,37.99,38,41,1155,44922,
500343,"AMJ LAND HOLDINGS LIMITED",B,STK,58.22,58.71,57.2,57.66,57.66,57.77,123,3042,175451,
500346,"PUNJAB COMMUNICATIONS LTD.",T,STK,50.98,50.98,47.52,49.8,49.8,49.5,34,3584,179766,
500350,"RSWM LTD.",B,STK,157.7,157.85,151.2,153.25,151.2,155.15,52,1215,188002,
500354,"RAJSHREE SUGARS & CHEMICALS LT",B,STK,47.47,47.47,44.24,44.57,44.78,47.4,385,22191,1001890,
500355,"RALLIS INDIA LTD.",A,STK,369.45,371.75,359.8,361.5,361.4,363.7,1723,44388,16241235,
500356,"SHREE RAMA NEWSPRINT LTD.",T,STK,29.1,31,29.1,30.25,30.25,30,41,8553,260637,
500357,"RAMA PAPER MILLS LTD.",Z,STK,11.51,11.51,11.51,11.51,11.51,11.4,1,15,172,
500360,"RAPICUT CARBIDES LTD.",XT,STK,97.02,97.02,95,95.19,97.02,92.4,100,9757,938587,
500365,"WELSPUN SPECIALTY SOLUTIONS LI",B,STK,31,31,30.52,30.74,30.64,30.99,417,222250,6850094,
500366,"ROLTA INDIA LTD.",Z,STK,1.99,2.09,1.96,1.96,1.96,2.02,44,81097,159542,
500367,"RUBFILA INTERNATIONAL LTD.",B,STK,83.9,89.8,83.1,85.96,85.96,83.95,670,31766,2748201,
500368,"Patanjali Foods Limited",A,STK,1847.45,1847.45,1803.35,1813.25,1813.25,1816.85,1996,27355,49873372,
500370,"SALORA INTERNATIONAL LTD.",X,STK,44.06,46.45,44.06,45.35,45.35,44.55,22,572,25604,
500378,"JINDAL SAW LTD.",A,STK,210.75,212.5,204.5,205.55,205.75,209.6,2074,90684,18829068,
500380,"JK LAKSHMI CEMENT LTD.",A,STK,980,990.85,926.95,935.2,940,960.9,766,6817,6550457,
500387,"SHREE CEMENT LTD.",A,STK,30700,30745,29860.15,29962.1,30070,29921.15,1196,3106,93067257,
500388,"SHREE KRISHNA PAPER MILLS & IN",X,STK,35.67,35.67,34.05,34.05,34.05,35.84,10,254,8805,
500389,"SILVERLINE TECHNOLOGIES LTD.",XT,STK,16.18,16.18,16.18,16.18,16.18,15.41,452,193149,3125150,
500390,"RELIANCE INFRASTRUCTURE LTD.",T,STK,294.5,298,282,287.45,287,292.75,1233,99910,28951278,
500400,"TATA POWER CO.LTD.",A,STK,391.1,391.95,382,382.85,382.85,389.05,3683,187546,72429989,
500402,"SPML INFRA LIMITED",B,STK,289.65,290,280,285.05,284.1,284.45,1582,65851,18877425,
500403,"SUNDRAM FASTENERS LTD.",A,STK,1010.05,1029.4,1010.05,1016.55,1018.9,1014.65,422,803349,817810983,
500404,"SUNFLAG IRON & STEEL CO.LTD.",B,STK,278,279.95,267,268.25,268.25,277.65,212,4931,1345666,
500405,"SUPREME PETROCHEM LTD.",A,STK,784.5,788.35,770.4,778.35,770.4,773.6,67,541,422351,
500407,"SWARAJ ENGINES LTD.",B,STK,4100.15,4319.9,4092.35,4126.45,4129.15,4023.1,1355,6017,25364449,
500408,"TATA ELXSI LTD.",A,STK,5489.95,5490,5370,5427.8,5427.8,5428.55,2536,10279,55739308,
500410,"ACC LTD.",A,STK,1865.05,1886.85,1831.5,1839.75,1839.75,1843.3,2216,23520,43743976,
500411,"THERMAX LTD.",A,STK,3260.1,3367.6,3260.1,3339.05,3339.05,3259.85,1269,10232,33995577,
500412,"THIRUMALAI CHEMICALS LTD.",A,STK,309.95,311,302.1,309.3,309.3,305.4,3064,51079,15731891,
500413,"THOMAS COOK (INDIA) LTD.",A,STK,179.75,180,175.8,178.3,177.65,177.6,1556,78324,13941945,
500414,"TIMEX GROUP INDIA LTD.",B,STK,332,332,312.55,322,322,328.85,3470,523569,166726156,
500418,"TOKYO PLAST INTERNATIONAL LTD.",B,STK,123,128,123,124.5,124.5,124.95,32,532,66341,
500420,"TORRENT PHARMACEUTICALS LTD.",A,STK,3636.05,3636.05,3590.15,3596.4,3592.6,3606.2,93,485,1746112,
500421,"TPI INDIA LTD.",X,STK,19.4,19.4,17.99,18.16,18.16,18.37,82,21003,384439,
500422,"TRANSCHEM LTD.",X,STK,52.5,52.5,48.61,50.54,50.7,50.43,41,798,40250,
500425,"AMBUJA CEMENTS LTD.",A,STK,592.05,595.65,566.55,567.55,567.55,574.05,6528,165026,95436015,
500426,"UTL INDUSTRIES LIMITED",X,STK,1.5,1.5,1.45,1.45,1.45,1.5,98,111270,164714,
500429,"UNIPHOS ENTERPRISES LTD.",B,STK,151,156.7,151,155,155,159.45,35,174,27032,
500439,"VARDHMAN HOLDINGS LTD.",B,STK,3966.1,4000.9,3942.6,3970.6,3979.5,3799.05,71,140,556982,
500440,"HINDALCO INDUSTRIES LTD.",A,STK,741.6,745,737.3,738.75,738.75,743.05,3615,87840,65084130,
500444,"West Coast Paper Mills Limited",B,STK,514.6,546.85,507,510.15,507,511.55,711,11093,5774690,
500449,"HINDUSTAN ORGANIC CHEMICALS LT",B,STK,37,38.5,36.56,37,37.01,36.76,276,39682,1484539,
500450,"MPIL CORPORATION LTD.",X,STK,484.05,534.95,484.05,490.9,490.9,509.5,51,1860,939228,
500456,"PASUPATI ACRYLON LTD.",B,STK,42.1,43.34,42.04,42.2,42.57,41.81,61,1945,82767,
500458,"Kore Foods Limited",XT,STK,28.7,30,28.53,28.65,28.76,30.03,72,8574,248686,
500459,"PROCTER & GAMBLE HYGIENE & HEA",A,STK,13790,13790,13490.05,13516.2,13490.05,13485.9,219,567,7707812,
500460,"MUKAND LTD.",B,STK,137.2,137.2,132,132.85,132.85,136.65,206,12199,1635308,
500463,"BLACK BOX LIMITED",T,STK,463.45,463.45,445,446.75,446.75,462.65,779,14767,6682569,
500464,"UCAL LIMITED",B,STK,135.05,136.45,133.2,134.2,135,134.9,166,2630,354061,
500467,"HARRISONS MALAYALAM LTD.",B,STK,213.7,219.9,212.95,213.8,213.8,210.7,36,386,82938,
500469,"FEDERAL BANK LTD.",A,STK,194.05,196,188.45,189.75,189.75,193.15,2869,144552,27627750,
500470,"TATA STEEL LTD.",A,STK,169,169.2,166.6,166.75,166.75,167.8,12902,1328191,222290428,
500472,"SKF INDIA LTD.",A,STK,4569,4610.2,4550,4601.9,4596.8,4555.45,150,415,1902341,
500477,"ASHOK LEYLAND LTD.",A,STK,132.75,132.75,126.5,128.1,128.1,130.2,5101,621170,79976758,
500480,"CUMMINS INDIA LTD.",A,STK,3870.25,3959,3870.25,3937.85,3939.6,3886.35,2512,13009,51201494,
500483,"TATA COMMUNICATIONS LTD.",A,STK,1569.3,1577.65,1548.9,1554,1555,1565.4,478,4397,6852389,
500488,"ABBOTT INDIA LTD.",A,STK,32620,32751.75,32050,32197.65,32105,32605.9,169,469,15205282,
500490,"BAJAJ HOLDINGS & INVESTMENT LT",A,STK,13050.7,13197,12868,12980.9,12942,12963.95,786,1841,23933069,
