SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500040,"ADITYA BIRLA REAL ESTATE LIMIT",A,STK,1824.95,1849.9,1803.3,1846.05,1847.25,1797.4,697,5535,10132169,
500042,"BASF INDIA LTD.",A,STK,4628.95,4628.95,4555,4595.15,4580.4,4604.85,272,23607,108495791,
500043,"BATA INDIA LTD.",A,STK,1110,1112.05,1091.25,1095.45,1098.6,1105.2,1282,11776,12936855,
500048,"BEML LTD.",A,STK,4063.85,4066.85,3988.45,3993.2,4000,4032.75,843,8489,34233396,
500049,"BHARAT ELECTRONICS LTD.",A,STK,378.25,379.5,371.5,372,372,374.85,14117,599627,223936324,
500052,"BHANSALI ENGINEERING POLYMERS",B,STK,107.05,107.95,106.45,106.8,106.8,107.25,309,31486,3372912,
500058,"BIHAR SPONGE IRON LTD.",XT,STK,13.85,14.7,13.76,14.07,13.81,14.1,104,15970,222000,
500059,"BIL VYAPAR LIMITED",T,STK,10.7,10.7,10.51,10.51,10.51,10.7,4,55,579,
500060,"Birla Cable Limited",T,STK,161,163,158.5,159.65,159.65,161,19,754,121010,
500067,"BLUE STAR LTD.",A,STK,1921.4,1935,1901,1903.85,1903.85,1919.15,1595,12760,24429104,
500068,"DISA INDIA LTD.",B,STK,13968,13968,13600,13716,13716,13681.2,14,38,520504,
500069,"QUEST CAPITAL MARKETS LIMITED",X,STK,325.35,358.45,325.35,348.75,348.75,334.9,69,4168,1427228,
500074,"BPL LTD.",B,STK,79.3,82.99,79.3,81.53,82.32,81.86,124,5843,480957,
500078,"ORIENTAL AROMATICS LIMITED",B,STK,339.85,340.65,332,336.45,332,343.65,113,201,67840,
500083,"CENTURY EXTRUSIONS LTD.",B,STK,22.27,22.29,21.5,21.69,21.69,22.44,253,12155,266788,
500084,"CESC LTD.",A,STK,167.4,168.25,163.85,164.3,163.9,166.75,981,45542,7571941,
500085,"CHAMBAL FERTILISERS & CHEMICAL",A,STK,563.15,569.95,553.55,555.1,555.1,561.25,891,31847,17906943,
500086,"EXIDE INDUSTRIES LTD.",A,STK,397.45,403.85,392.55,400.15,400.15,395.8,2317,116509,46540429,
500087,"CIPLA LTD.",A,STK,1597.95,1607.55,1591.9,1601.1,1601.3,1592.3,1555,19643,31452347,
500089,"DIC INDIA LTD.",B,STK,594,603.5,587,598.55,600,587.5,48,1536,910913,
500092,"CRISIL LTD.",A,STK,5346.05,5346.05,5173.3,5202.95,5214,5312.9,360,1205,6298643,
500093,"CG Power and Industrial Soluti",A,STK,683.8,685.35,675,677.3,677.1,679.4,1717,39989,27224942,
500096,"DABUR INDIA LTD.",A,STK,515.35,520.5,513.45,518.35,518.7,515.9,855,19629,10157934,
500097,"DALMIA BHARAT SUGAR AND INDUST",B,STK,381.95,384.15,370.25,374.55,374.55,380.55,260,4193,1587272,
500101,"ARVIND LTD.",A,STK,295.5,296.4,291.8,292.4,292.4,294.15,817,20940,6136684,
500103,"BHARAT HEAVY ELECTRICALS LTD.",A,STK,219.25,219.65,216.15,216.45,216.45,218.55,2342,149169,32463055,
500104,"HINDUSTAN PETROLEUM CORPORATIO",A,STK,391.05,391.5,387.75,390.15,389.4,390.45,884,41972,16353431,
500106,"IFCI LTD.",A,STK,54.24,54.38,53.25,53.48,53.48,54.08,2102,260510,14016454,
500108,"MAHANAGAR TELEPHONE NIGAM LTD.",B,STK,46.46,47.06,45.31,45.54,45.54,46.08,1430,301200,13834814,
500109,"MANGALORE REFINERY & PETROCHEM",A,STK,125.05,126.3,123.15,123.7,123.5,124.9,1370,84342,10480378,
500110,"CHENNAI PETROLEUM CORPORATION",A,STK,659.05,666.1,655.55,660.65,660.65,659.45,998,21855,14437358,
500112,"STATE BANK OF INDIA",A,STK,817,820.45,814,815.5,816.5,816.1,9475,373280,304886224,
500113,"STEEL AUTHORITY OF INDIA LTD.",A,STK,123,123.6,122.5,122.8,122.8,121.95,2942,324164,39880534,
500114,"TITAN COMPANY LIMITED",A,STK,3620.35,3669,3615.9,3652.1,3645,3620.05,2184,15066,54954062,
500116,"IDBI BANK LTD.",A,STK,96.89,97.3,94.15,94.57,94.57,95,4999,689319,65893057,
500117,"DCW LTD.",A,STK,79.28,79.4,76.1,76.28,76.77,79.59,447,45918,3564273,
500119,"DHAMPUR SUGAR MILLS LTD.",B,STK,130.45,130.85,128.6,128.95,128.65,130.45,448,12338,1597867,
500120,"DIAMINES & CHEMICALS LTD.",B,STK,362.35,374,362.35,368,368.2,360.5,149,1118,409460,
500123,"ELANTAS BECK INDIA LTD.",B,STK,11128.95,11314.3,11000,11136.15,11205,11128.95,88,425,4704966,
500124,"DR.REDDYS LABORATORIES LTD.",A,STK,1280,1288.65,1275.2,1284.6,1281.2,1277,2519,68190,87596486,
500125,"E.I.D.-PARRY (INDIA) LTD.",A,STK,1170.05,1195.9,1165.05,1173.75,1169,1177.1,750,6487,7684098,
500126,"PROCTER & GAMBLE HEALTH LIMITE",A,STK,6650.95,6651,6350,6432.7,6455.75,6573.8,292,968,6219578,
500128,"ELECTROSTEEL CASTINGS LTD.",A,STK,103.2,104.35,101.85,102.15,102.25,103.3,1019,82135,8470414,
500133,"ESAB INDIA LTD.",A,STK,5432.4,5459.4,5317.15,5436.45,5410,5432.4,167,431,2324162,
500135,"EPL LIMITED",A,STK,239,241.05,236.7,237.8,238.2,237.25,842,30173,7203553,
500136,"ESTER INDUSTRIES LTD.",B,STK,110.25,110.9,108.05,108.3,108.05,110.2,113,2352,256694,
500142,"FGP LTD.",X,STK,11.69,11.7,11,11.6,11.65,11.16,92,13721,158271,
500143,"PH CAPITAL LTD.",X,STK,197.45,203,195,199.3,199.3,197.45,50,1430,282370,
500144,"FINOLEX CABLES LTD.",A,STK,851.05,858.3,837.35,839.15,840,849.6,1741,28637,24167227,
500147,"JOHN COCKERILL INDIA LIMITED",B,STK,4438,4687.7,4380,4587.2,4587.2,4394.9,1179,14535,66624594,
500148,"UFLEX LTD.",B,STK,549.5,549.5,539.75,540.2,541,544.75,157,1918,1038982,
500150,"FOSECO INDIA LTD.",B,STK,6460.75,6660,6243.5,6437.8,6437.8,6500.7,2569,9826,63522208,
500151,"GOLDEN TOBACCO LTD.",Z,STK,36.2,36.2,35,35,35,36.2,5,56,2001,
500153,"GANESH BENZOPLAST LTD.",B,STK,96.5,99.5,93.7,93.91,93.9,95.87,482,11827,1136030,
500159,"METROGLOBAL LIMITED",X,STK,130,130,128,129.5,129.9,130.05,29,1501,192889,
500160,"GTL LTD.",B,STK,10.18,10.18,9.87,9.94,9.95,10.06,325,111152,1110313,
500163,"GODFREY PHILLIPS INDIA LTD.",A,STK,10600.05,10950,10341.15,10883.65,10883.65,10568.2,9392,47121,503632378,
500164,"GODREJ INDUSTRIES LTD.",A,STK,1278.85,1293.7,1278.85,1284.25,1290,1287.95,654,4109,5284706,
500165,"KANSAI NEROLAC PAINTS LTD.",A,STK,235.9,235.9,231.25,234.55,234.7,232.7,771,26064,6074369,
500166,"GOODRICKE GROUP LTD.",X,STK,207,207,197,197.95,197.95,201,128,6067,1217966,
500168,"GOODYEAR INDIA LTD.",B,STK,970.15,983.95,965,980,980,980,413,8593,8403177,
500170,"GTN INDUSTRIES LTD.",X,STK,24.5,25.02,23.66,24.99,25.01,25.02,21,1845,45602,
500171,"GHCL LTD.",A,STK,570.25,581.4,566,568.75,568.75,572.95,262,4559,2612371,
500173,"GFL LIMITED",B,STK,61.75,62.02,61.44,61.69,61.55,61.69,165,2838,175195,
500174,"GUJARAT LEASE FINANCING LTD.",T,STK,5.98,6.05,5.8,6.05,6.05,6.05,16,6830,40525,
500178,"HARIG CRANKSHAFTS LTD.",XT,STK,2.61,2.61,2.61,2.61,2.61,2.49,12,212,553,
500179,"HCL INFOSYSTEMS LTD.",T,STK,16.49,16.49,15.45,15.52,15.52,15.96,334,76895,1207184,
500180,"HDFC BANK LTD.",A,STK,1961.95,1977.55,1957.7,1964.5,1964.5,1964.75,23435,428066,842569324,
500182,"HERO MOTOCORP LTD.",A,STK,5005,5077.2,4976.15,5063.8,5063.4,4997.8,3316,21087,106365744,
500183,"HFCL LIMITED",A,STK,73.99,74.77,73.53,74.21,74.21,73.59,1550,289526,21488503,
500184,"Himadri Speciality Chemical Lt",A,STK,470,475.5,464.6,465.9,465.9,469.45,1889,49537,23305925,
500185,"HINDUSTAN CONSTRUCTION CO.LTD.",T,STK,27,27.5,26.5,26.7,26.7,27.28,689,260078,6961683,
500186,"HINDUSTAN OIL EXPLORATION CO.L",B,STK,171,171,166.7,167.25,166.7,168.7,248,7478,1254281,
500187,"AGI GREENPAC LIMITED",A,STK,941.75,945.7,921.05,936.8,936.8,941.75,501,6228,5812146,
500188,"HINDUSTAN ZINC LTD.",A,STK,424.9,436.8,423.1,434.85,435.7,424.85,2069,85353,36979606,
500189,"NDL Ventures Limited",T,STK,91.38,91.38,88.51,89.78,88.73,87.41,13,1108,98743,
500191,"HMT LTD.",Z,STK,56.3,56.99,55,56.95,56.95,55.83,26,2947,165677,
500192,"PRAG BOSIMI SYNTHETICS LTD.",X,STK,2.14,2.16,2.1,2.14,2.16,2.13,33,1792,3833,
500193,"HLV LIMITED",B,STK,12.7,12.7,11.99,12.02,12.02,12.21,240,83425,1004399,
500199,"I G PETROCHEMICALS LTD.",B,STK,460.75,461.9,452.45,453.75,453.7,463.05,181,3280,1507875,
500201,"INDIA GLYCOLS LTD.",A,STK,846.65,853.1,817.05,824.2,824.8,854.05,1365,19242,15947904,
500202,"INDIA LEASE DEVELOPMENT LTD.",XT,STK,10.32,10.32,10.32,10.32,10.32,10.53,12,791,8163,
500206,"MARGO FINANCE LIMITED",X,STK,81.16,84.4,80,80,80,81.07,30,1086,88861,
500207,"INDO RAMA SYNTHETICS (INDIA) L",T,STK,52.35,54.8,52.25,53.39,53.39,54.3,110,15177,802700,
500209,"INFOSYS LTD.",A,STK,1492.05,1539,1492.05,1532.6,1532.6,1487.6,24898,530569,811051307,
500210,"INGERSOLL-RAND (INDIA) LTD.",A,STK,3788,3890,3776.15,3823.15,3805,3780.6,295,1534,5879596,
500213,"INTERNATIONAL TRAVEL HOUSE LTD",X,STK,496.55,508.5,496,497.4,499.8,496.55,213,6974,3502513,
500214,"ION EXCHANGE (INDIA) LTD.",A,STK,442.3,458,442.3,448.65,448.65,444.65,480,9477,4290743,
500215,"SUNDROP BRANDS LIMITED",B,STK,830.3,840.35,827,837.2,837.2,827.5,53,105,87711,
500219,"JAIN IRRIGATION SYSTEMS LTD.",A,STK,49.46,49.66,48.08,48.45,48.45,49.71,2738,432688,21053002,
500220,"JASCH INDUSTRIES LTD.",X,STK,180.1,180.1,173,176.1,176.4,180.1,67,7041,1233034,
500227,"JINDAL POLY FILMS LTD.",B,STK,545.9,545.9,521.85,523.55,522.2,523.25,93,1005,526375,
500228,"JSW STEEL LTD.",A,STK,1055.15,1062.75,1049.75,1057.75,1058.9,1053.95,4609,105807,111952713,
500233,"KAJARIA CERAMICS LTD.",A,STK,1263.8,1287.15,1255.5,1269.55,1262.7,1273.05,644,6498,8267655,
500234,"KAKATIYA CEMENT SUGAR & INDUST",B,STK,152.9,159.9,152.25,154.5,154.5,152.3,53,2941,457091,
500235,"KALYANI STEELS LTD.",B,STK,861,866.55,849.3,850.5,850.95,862.15,234,3207,2747295,
500238,"WHIRLPOOL OF INDIA LTD.",A,STK,1300.65,1315.45,1298.4,1306.05,1298.4,1301.45,531,3546,4632473,
500239,"KG DENIM LTD.",X,STK,20,22.64,18.3,20.79,21.2,18.87,423,100787,2139369,
500240,"KINETIC ENGINEERING LTD.",XT,STK,319.3,319.3,319.3,319.3,319.3,325.8,32,5480,1749764,
500241,"KIRLOSKAR BROTHERS LTD.",A,STK,1962.55,2073.2,1962.55,2027.3,2027.3,1944.55,4440,31152,63251933,
500243,"KIRLOSKAR INDUSTRIES LTD",B,STK,3820.05,3910,3772.8,3799.6,3790,3837.8,119,278,1062635,
500245,"KIRLOSKAR FERROUS INDUSTRIES L",A,STK,550.05,558.9,546,550.8,550.7,549.7,717,39277,21605007,
500246,"ENVAIR ELECTRODYNE LTD.",X,STK,73,74.88,73,73.26,73.2,77.5,26,894,65731,
500247,"KOTAK MAHINDRA BANK LTD.",A,STK,1982.95,1996.95,1977.25,1983.45,1983.45,1986.6,6676,101547,201515301,
500249,"KSB LIMITED",A,STK,805,817.35,798.05,804.95,804.05,806.6,175,1090,879751,
500250,"L.G.BALAKRISHNAN & BROS.LTD.",B,STK,1284.05,1303.95,1284.05,1294.65,1290,1300.6,89,457,592023,
500251,"TRENT LTD.",A,STK,5474.95,5489.95,5405,5425.6,5425.6,5414.6,2040,12913,70182735,
500252,"LMW Limited",A,STK,15129.05,15188.65,15088.6,15158.7,15128.75,15151.1,38,50,756809,
500253,"LIC HOUSING FINANCE LTD.",A,STK,563.3,566.9,560,560.85,561,563.3,722,22576,12714922,
500257,"LUPIN LTD.",A,STK,1979,1984,1959.2,1964.4,1964.4,1975.55,1108,12386,24467071,
500259,"LYKA LABS LTD.",B,STK,101.2,101.2,98.35,100.8,100.85,101.25,87,4585,454982,
500260,"THE RAMCO CEMENTS LIMITED",A,STK,1099.95,1099.95,1058.6,1064.4,1064.05,1071.25,791,11366,12150643,
500262,"HYBRID FINANCIAL SERVICES LIMI",T,STK,16.07,16.46,15.5,15.62,16.46,15.75,12,1569,24354,
500264,"MAFATLAL INDUSTRIES LTD.",B,STK,154.95,155.3,150.1,151.35,151.35,152.85,616,52360,7963967,
500265,"MAHARASHTRA SEAMLESS LTD.",A,STK,670.25,678.1,663.2,664.65,665.4,667.95,434,8769,5881210,
500266,"MAHARASHTRA SCOOTERS LTD.",A,STK,15778.05,15778.05,15197.8,15543.1,15632,15575.5,129,241,3753304,
500267,"MAJESTIC AUTO LTD.",X,STK,339.95,348,332.25,332.35,332.3,339.95,53,504,169725,
500268,"MANALI PETROCHEMICAL LTD.",B,STK,67.42,67.96,66.02,66.15,66.25,67.41,449,31242,2082264,
500270,"BARODA RAYON CORPORATION LTD.",X,STK,141.5,147.9,141.5,147.45,147.45,143.9,16,262,38024,
500271,"Max Financial Services Limited",A,STK,1653.9,1670.8,1634.55,1651.3,1646.4,1637.9,889,9685,16039240,
500277,"MID INDIA INDUSTRIES LTD.",X,STK,8.9,8.9,8,8.4,8.4,8.24,17,7867,64369,
500279,"MIRC ELECTRONICS LTD.",T,STK,27.8,27.8,26.1,26.81,26.51,27.34,381,241378,6489878,
500280,"CENTURY ENKA LTD.",B,STK,506,506,494.25,502.2,504.85,498.85,155,2035,1018840,
500282,"MODERN THREADS (INDIA) LTD.",B,STK,59,59,56.04,57.11,56.04,56.35,41,775,44442,
500284,"LORDS CHLORO ALKALI LTD.",T,STK,196.05,199,192.3,192.55,192.55,196.5,24,880,170624,
500285,"SPICEJET LTD.",A,STK,35.99,36.6,35.52,35.72,35.72,35.64,14204,6030064,217604812,
500288,"MOREPEN LABORATORIES LTD.",A,STK,49.14,49.59,48.12,48.24,48.24,49.03,2275,277712,13544256,
500290,"MRF LTD.",A,STK,148000,148000,146096.5,146738.55,146899.95,147479.9,324,344,50540796,
500292,"HEIDELBERGCEMENT INDIA LTD.",B,STK,214.1,214.1,211.3,211.85,211.85,214.05,285,7994,1697490,
500294,"NCC LIMITED",A,STK,217.25,220.9,216,218.65,218.1,216.95,1024,65215,14262036,
500295,"VEDANTA LIMITED",A,STK,447.4,451.45,443.6,450.35,450.35,444.3,20414,1337836,599205489,
500296,"NAHAR SPINNING MILLS LTD.",B,STK,217.15,217.95,215.25,215.4,215.25,215,87,1429,308091,
500298,"Naperol Investments Limited",X,STK,942.3,975,932.1,940.1,940,946.9,72,1381,1309491,
500300,"GRASIM INDUSTRIES LTD.",A,STK,2816,2829,2791.6,2812.8,2812.1,2814,1514,8890,24977745,
500302,"PIRAMAL ENTERPRISES LTD.",A,STK,1166.85,1198.4,1159,1191.75,1191.75,1167.75,1172,15076,17791181,
500304,"NIIT LTD.",A,STK,112.05,113.85,112.05,112.9,113.1,112.45,620,39688,4485340,
500306,"Jaykay Enterprises Limited",B,STK,153.9,156.3,150.8,151.7,151.7,151.5,876,79840,12276302,
500307,"NIRLON LTD.",B,STK,561.95,615,561.9,569.75,569.75,554,739,24766,14371042,
500312,"OIL AND NATURAL GAS CORPORATIO",A,STK,235.3,237.35,235.3,236.65,236.65,236.3,6051,252062,59579526,
500313,"OIL COUNTRY TUBULAR LTD.",B,STK,82.01,83.95,81.35,82.35,82,83.69,132,2293,189063,
500314,"ORIENTAL HOTELS LTD.",B,STK,139.75,140.2,137.8,138.2,138,139.75,320,14719,2044642,
500317,"OSWAL AGRO MILLS LTD.",B,STK,79.71,82.53,79.71,81.94,82.2,79.19,681,52649,4289109,
500319,"INDIAN SUCROSE LTD.",X,STK,96.8,97.9,92.7,92.95,92.95,96.18,100,4514,423874,
500322,"PANYAM CEMENTS & MINERAL INDUS",XT,STK,149.5,149.95,145,145.25,145.25,146.35,13,107,15579,
500325,"RELIANCE INDUSTRIES LTD.",A,STK,1413.05,1419,1405.55,1412.9,1412.9,1409.3,82816,767068,1083221105,
500327,"Pil Italica Lifestyle Limited",T,STK,14.39,14.39,14.1,14.12,14.1,14.32,31,6228,88580,
500330,"RAYMOND LTD.",A,STK,624.05,632.4,619,627.45,627.45,620.7,1382,33900,21203784,
500331,"PIDILITE INDUSTRIES LTD.",A,STK,3088.95,3134.95,3088.95,3106,3106.45,3086.1,2045,11748,36554350,
500333,"PIX TRANSMISSIONS LTD.",B,STK,1383.4,1387.15,1356.5,1379.5,1376,1383.35,228,2389,3273294,
500335,"BIRLA CORPORATION LTD.",A,STK,1270.05,1318.5,1270.05,1282.85,1284,1293.5,249,2116,2742887,
500336,"SURYA ROSHNI LTD.",A,STK,296.25,296.9,288.7,291.2,290.55,296.1,443,11420,3342064,
500337,"PRIME SECURITIES LTD.",B,STK,260.75,269.9,260.05,262.9,262.2,261.85,63,995,264282,
500338,"PRISM JOHNSON LIMITED.",A,STK,152.65,152.65,147.95,148.35,148.35,149.65,229,5493,819105,
500339,"RAIN INDUSTRIES LIMITED",A,STK,148.95,149.9,146.1,146.5,146.5,148.95,976,56642,8372509,
500342,"PRUDENTIAL SUGAR CORPORATION L",B,STK,38.5,39.44,36.04,36.89,36.5,37.27,236,13359,506313,
500343,"AMJ LAND HOLDINGS LIMITED",B,STK,56.48,58.02,55.91,57.25,56.9,57.06,157,5953,337345,
500346,"PUNJAB COMMUNICATIONS LTD.",T,STK,51,53.5,48.61,52.69,52.69,51,27,2924,152916,
500350,"RSWM LTD.",B,STK,156.4,157.95,151.65,151.95,151.75,156.5,134,2687,414358,
500354,"RAJSHREE SUGARS & CHEMICALS LT",B,STK,38,39.67,38,38.12,38.58,38.59,103,5951,227373,
500355,"RALLIS INDIA LTD.",A,STK,377.8,385.45,377.8,381.95,380.3,377.75,1414,39743,15175760,
500356,"SHREE RAMA NEWSPRINT LTD.",T,STK,33.5,33.84,33,33,33,33.18,25,16417,552987,
500357,"RAMA PAPER MILLS LTD.",Z,STK,13.23,13.23,13.23,13.23,13.23,13.1,7,128,1693,
500358,"RAMA PETROCHEMICALS LTD.",XT,STK,12.05,12.05,12.05,12.05,12.05,12.05,5,1986,23931,
500360,"RAPICUT CARBIDES LTD.",XT,STK,75.46,80.71,75.46,80.7,80.71,76.87,61,13219,1061216,
500365,"WELSPUN SPECIALTY SOLUTIONS LI",B,STK,31,31.19,30.5,31,31,30.85,653,1348589,41823932,
500366,"ROLTA INDIA LTD.",Z,STK,2.12,2.24,2.09,2.13,2.13,2.2,64,48948,104773,
500367,"RUBFILA INTERNATIONAL LTD.",B,STK,74.5,77.82,73.03,76.44,76.05,72.47,603,24087,1811195,
500368,"Patanjali Foods Limited",A,STK,1814.8,1817.85,1801.5,1807.55,1808.95,1804.05,1493,23361,42281096,
500370,"SALORA INTERNATIONAL LTD.",X,STK,46.7,46.7,41.5,42.19,42.87,42.05,20,462,19743,
500378,"JINDAL SAW LTD.",A,STK,205.05,207.5,203.25,205.25,205.65,203.2,1450,68078,13998010,
500380,"JK LAKSHMI CEMENT LTD.",A,STK,933.25,935,918.8,929.4,929.3,924.2,370,4386,4063796,
500387,"SHREE CEMENT LTD.",A,STK,30060.6,30382,29987,30034.95,30052.5,29993.35,121,174,5250238,
500388,"SHREE KRISHNA PAPER MILLS & IN",X,STK,37.35,37.35,37.26,37.26,37.26,35.69,5,6,223,
500389,"SILVERLINE TECHNOLOGIES LTD.",XT,STK,11.58,11.58,11.58,11.58,11.58,11.03,102,31595,365870,
500390,"RELIANCE INFRASTRUCTURE LTD.",T,STK,279.5,282.45,275.05,275.05,275.05,289.5,1291,191120,52636733,
500400,"TATA POWER CO.LTD.",A,STK,385.65,388.35,382.55,383.25,383.25,385.6,8568,296651,114388752,
500402,"SPML INFRA LIMITED",B,STK,280,280.7,272,273.3,272,278.65,1049,35830,9857399,
500403,"SUNDRAM FASTENERS LTD.",A,STK,989.05,996.85,981.95,985.65,983.95,996.75,119,778,768880,
500404,"SUNFLAG IRON & STEEL CO.LTD.",B,STK,294,295.3,283.75,285.25,284.6,291.5,505,12625,3656222,
500405,"SUPREME PETROCHEM LTD.",A,STK,808.95,808.95,781.35,783.65,781.35,799.25,177,2049,1619933,
500407,"SWARAJ ENGINES LTD.",B,STK,4093,4172,4088.85,4112.1,4115,4138.25,491,2046,8424004,
500408,"TATA ELXSI LTD.",A,STK,5600,5640.45,5530,5550.2,5550.2,5579.25,2055,9289,51762285,
500410,"ACC LTD.",A,STK,1821,1825.8,1805,1807.55,1806.25,1820.2,633,6586,11950304,
500411,"THERMAX LTD.",A,STK,3264.9,3289.3,3234,3271.6,3282.95,3260.7,1096,7978,26064149,
500412,"THIRUMALAI CHEMICALS LTD.",A,STK,287.8,287.8,280.05,283.05,283.05,282.45,185,4418,1252650,
500413,"THOMAS COOK (INDIA) LTD.",A,STK,174.8,178,172.7,176.4,176,172,1588,67790,11937758,
500414,"TIMEX GROUP INDIA LTD.",B,STK,279.8,291.45,277.1,281.9,281.9,277.6,2920,401174,115055958,
500418,"TOKYO PLAST INTERNATIONAL LTD.",B,STK,128.15,128.75,128.15,128.2,128.2,126.6,23,66,8473,
500420,"TORRENT PHARMACEUTICALS LTD.",A,STK,3685.35,3698.4,3653.1,3670.75,3659.6,3684.85,389,1440,5295982,
500421,"TPI INDIA LTD.",X,STK,16.11,18.5,15.06,17.81,17.25,16.38,236,88529,1531433,
500422,"TRANSCHEM LTD.",X,STK,47.81,51.79,47.61,51.47,51.79,48.92,132,14957,756357,
500425,"AMBUJA CEMENTS LTD.",A,STK,580.05,582.35,578,581.05,581,576.85,4252,150867,87598219,
500426,"UTL INDUSTRIES LIMITED",X,STK,2.05,2.07,1.9,2,2,2.05,52,49317,96678,
500429,"UNIPHOS ENTERPRISES LTD.",B,STK,157.7,157.7,153.85,155.1,155.35,153.2,167,9065,1416930,
500439,"VARDHMAN HOLDINGS LTD.",B,STK,3861.2,3886,3852.6,3879.65,3886,3807,30,43,166222,
500440,"HINDALCO INDUSTRIES LTD.",A,STK,711.2,720.5,708.15,715.7,715.7,704.65,4271,132370,94676104,
500444,"West Coast Paper Mills Limited",B,STK,501.8,568.45,501,550.6,541.85,484.2,14498,329767,181536170,
500449,"HINDUSTAN ORGANIC CHEMICALS LT",B,STK,35.05,35.55,35,35.1,35.1,35.02,254,24117,848603,
500450,"MPIL CORPORATION LTD.",X,STK,486.45,486.45,486.45,486.45,486.45,512.05,7,52,25295,
500456,"PASUPATI ACRYLON LTD.",B,STK,43.28,44.15,43.28,43.3,43.3,43.28,60,5184,225296,
500458,"Kore Foods Limited",XT,STK,30.45,30.6,30.45,30.45,30.45,31.07,14,1175,35778,
500459,"PROCTER & GAMBLE HYGIENE & HEA",A,STK,13232.05,13420.45,13158,13204.1,13245.4,13282.9,165,298,3944135,
500460,"MUKAND LTD.",B,STK,137.05,137.05,133,133.3,133.3,136.55,190,14685,1965922,
500463,"BLACK BOX LIMITED",T,STK,476.1,495,475.1,476.7,476.7,479.55,577,15619,7562051,
500464,"UCAL LIMITED",B,STK,136.65,140.3,136.65,136.95,136.9,137,69,8908,1235213,
500467,"HARRISONS MALAYALAM LTD.",B,STK,217.55,218.95,213.3,217,217,217.55,93,1835,394332,
500469,"FEDERAL BANK LTD.",A,STK,195.75,197.75,194.7,195,195,196.45,2783,84486,16552071,
500470,"TATA STEEL LTD.",A,STK,159,160.35,158.65,159.6,159.6,158.55,12510,776129,123923083,
500472,"SKF INDIA LTD.",A,STK,4578.9,4578.9,4481.4,4522.35,4520.15,4511.95,191,583,2627141,
500477,"ASHOK LEYLAND LTD.",A,STK,131.05,131.85,130.4,131,131,131,2052,207810,27244677,
500480,"CUMMINS INDIA LTD.",A,STK,3925.1,3933.55,3869.05,3878,3869.35,3916.15,2839,11657,45386755,
500483,"TATA COMMUNICATIONS LTD.",A,STK,1588.8,1618.2,1585.05,1592.75,1586.2,1608.3,2127,1564540,2500199361,
500488,"ABBOTT INDIA LTD.",A,STK,32001.05,32124.85,31500,31527.6,31520,31909.75,296,417,13251299,
